"name","mz","rt","Peak area - S10_GoatLiver_4 - No Normalization","Peak area - S10_QCS_1 - No Normalization","Peak area - S10_QCS_2 - No Normalization","Peak area - S10_QCS_3 - No Normalization","Peak area - S10_QCS_4 - No Normalization","Peak area - S10_QCS_5 - No Normalization","Peak area - S10_QCS_6 - No Normalization","Peak area - S11_ChickenLiver_3 - No Normalization","Peak area - S11_QCS_1 - No Normalization","Peak area - S11_QCS_2 - No Normalization","Peak area - S11_QCS_3 - No Normalization","Peak area - S11_QCS_4 - No Normalization","Peak area - S11_QCS_5 - No Normalization","Peak area - S11_QCS_6 - No Normalization","Peak area - S12_ChickenLiver_4 - No Normalization","Peak area - S12_QCS_1 - No Normalization","Peak area - S12_QCS_2 - No Normalization","Peak area - S12_QCS_3 - No Normalization","Peak area - S12_QCS_4 - No Normalization","Peak area - S12_QCS_5 - No Normalization","Peak area - S12_QCS_6 - No Normalization","Peak area - S13_ChickenHeart_5 - No Normalization","Peak area - S13_QCS_1 - No Normalization","Peak area - S13_QCS_2 - No Normalization","Peak area - S13_QCS_3 - No Normalization","Peak area - S13_QCS_4 - No Normalization","Peak area - S13_QCS_5 - No Normalization","Peak area - S13_QCS_6 - No Normalization","Peak area - S14_GoatLiver_5 - No Normalization","Peak area - S14_QCS_1 - No Normalization","Peak area - S14_QCS_2 - No Normalization","Peak area - S14_QCS_3 - No Normalization","Peak area - S14_QCS_5 - No Normalization","Peak area - S14_QCS_5 - No Normalization.1","Peak area - S14_QCS_6 - No Normalization","Peak area - S15_ChickenLiver_5 - No Normalization","Peak area - S15_QCS_1 - No Normalization","Peak area - S15_QCS_2 - No Normalization","Peak area - S15_QCS_3 - No Normalization","Peak area - S15_QCS_4 - No Normalization","Peak area - S15_QCS_5 - No Normalization","Peak area - S15_QCS_6 - No Normalization","Peak area - S16_ChickenLiver_6 - No Normalization","Peak area - S16_QCS_1 - No Normalization","Peak area - S16_QCS_2 - No Normalization","Peak area - S16_QCS_3 - No Normalization","Peak area - S16_QCS_4 - No Normalization","Peak area - S16_QCS_5 - No Normalization","Peak area - S16_QCS_6 - No Normalization","Peak area - S17_GoatLiver_6 - No Normalization","Peak area - S17_QCS_1 - No Normalization","Peak area - S17_QCS_2 - No Normalization","Peak area - S17_QCS_3 - No Normalization","Peak area - S17_QCS_4 - No Normalization","Peak area - S17_QCS_5 - No Normalization","Peak area - S17_QCS_6 - No Normalization","Peak area - S18_ChickenHeart_6 - No Normalization","Peak area - S18_QCS_1 - No Normalization","Peak area - S18_QCS_2 - No Normalization","Peak area - S18_QCS_3 - No Normalization","Peak area - S18_QCS_4 - No Normalization","Peak area - S18_QCS_5 - No Normalization","Peak area - S18_QCS_6 - No Normalization","Peak area - S1_ChickenHeart_1 - No Normalization","Peak area - S1_QCS_1 - No Normalization","Peak area - S1_QCS_2 - No Normalization","Peak area - S1_QCS_3 - No Normalization","Peak area - S1_QCS_4 - No Normalization","Peak area - S1_QCS_5 - No Normalization","Peak area - S1_QCS_6 - No Normalization","Peak area - S2_ChickenHeart_2 - No Normalization","Peak area - S2_QCS_1 - No Normalization","Peak area - S2_QCS_2 - No Normalization","Peak area - S2_QCS_3 - No Normalization","Peak area - S2_QCS_4 - No Normalization","Peak area - S2_QCS_5 - No Normalization","Peak area - S2_QCS_6 - No Normalization","Peak area - S3_ChickenLiver_1 - No Normalization","Peak area - S3_QCS_1 - No Normalization","Peak area - S3_QCS_2 - No Normalization","Peak area - S3_QCS_3 - No Normalization","Peak area - S3_QCS_4 - No Normalization","Peak area - S3_QCS_5 - No Normalization","Peak area - S3_QCS_6 - No Normalization","Peak area - S4_GoatLiver_1 - No Normalization","Peak area - S4_QCS_1 - No Normalization","Peak area - S4_QCS_2 - No Normalization","Peak area - S4_QCS_3 - No Normalization","Peak area - S4_QCS_4 - No Normalization","Peak area - S4_QCS_5 - No Normalization","Peak area - S4_QCS_6 - No Normalization","Peak area - S5_ChickenLiver_2 - No Normalization","Peak area - S5_QCS_1 - No Normalization","Peak area - S5_QCS_2 - No Normalization","Peak area - S5_QCS_3 - No Normalization","Peak area - S5_QCS_4 - No Normalization","Peak area - S5_QCS_5 - No Normalization","Peak area - S5_QCS_6 - No Normalization","Peak area - S6_GoatLiver_2 - No Normalization","Peak area - S6_QCS_1 - No Normalization","Peak area - S6_QCS_2 - No Normalization","Peak area - S6_QCS_3 - No Normalization","Peak area - S6_QCS_4 - No Normalization","Peak area - S6_QCS_5 - No Normalization","Peak area - S6_QCS_6 - No Normalization","Peak area - S7_ChickenHeart_3 - No Normalization","Peak area - S7_QCS_1 - No Normalization","Peak area - S7_QCS_2 - No Normalization","Peak area - S7_QCS_3 - No Normalization","Peak area - S7_QCS_4 - No Normalization","Peak area - S7_QCS_5 - No Normalization","Peak area - S7_QCS_6 - No Normalization","Peak area - S8_GoatLiver_3 - No Normalization","Peak area - S8_QCS_1 - No Normalization","Peak area - S8_QCS_2 - No Normalization","Peak area - S8_QCS_3 - No Normalization","Peak area - S8_QCS_4 - No Normalization","Peak area - S8_QCS_5 - No Normalization","Peak area - S8_QCS_6 - No Normalization","Peak area - S9_ChickenHeart_4 - No Normalization","Peak area - S9_QCS_1 - No Normalization","Peak area - S9_QCS_2 - No Normalization","Peak area - S9_QCS_3 - No Normalization","Peak area - S9_QCS_4 - No Normalization","Peak area - S9_QCS_5 - No Normalization","Peak area - S9_QCS_6 - No Normalization"
"258.12","258.12",666,"237.33755493164","31.613227844238","32.911582946777","38.913688659668","36.206508636475","34.75358581543","32.589286804199","19.055700302124","33.485145568848","31.846824645996","33.920948028564","29.902221679688","29.771518707275","29.057485580444","16.950784683228","29.388544082642","30.426902770996","29.424577713013","26.051448822021","24.856163024902","25.033853530884","14.815331459045","26.101602554321","25.578193664551","27.569755554199","26.84712600708","27.315382003784","25.745590209961","368.00915527344","25.721843719482","25.728000640869","29.305610656738","24.786315917969","24.786315917969","24.258323669434","17.802350997925","23.61450958252","22.500305175781","23.21061706543","19.655065536499","19.703411102295","19.334688186646","15.394969940186","27.126449584961","25.591611862183","28.708524703979","23.844839096069","23.124111175537","22.664791107178","229.37689208984","23.878107070923","23.849884033203","24.677648544312","23.715921401978","23.92794418335","22.96452331543","11.68793964386","23.151651382446","22.899953842163","23.642362594604","20.158752441406","20.884759902954","20.555263519287","30.585237503052","55.994075775146","58.601963043213","55.4287109375","53.375202178955","50.811958312988","51.731937408447","28.244115829468","51.067516326904","47.802974700928","47.501014709473","42.19457244873","43.948585510254","37.888385772705","35.573806762695","38.039875030518","37.678367614746","34.176639556885","29.388082504272","33.689510345459","29.861200332642","381.2844543457","55.866901397705","54.375869750977","53.000823974609","42.435138702393","42.402702331543","42.357040405273","21.700031280518","44.038135528564","43.434154510498","44.615905761719","36.174682617188","36.897617340088","38.074733734131","280.52542114258","30.545110702515","31.106739044189","34.196556091309","30.597654342651","31.802267074585","26.706186294556","17.525278091431","25.387090682983","25.969226837158","30.097347259521","31.882688522339","31.24341583252","30.143630981445","316.59896850586","29.513154983521","28.133613586426","30.126974105835","25.796098709106","25.865743637085","24.851863861084","17.09411239624","26.210891723633","26.932636260986","27.602352142334","24.522645950317","23.629112243652","22.812480926514"
"259.09","259.09",666,"33.96463394165","17.097314834595","17.031059265137","18.472682952881","15.979011535645","15.497371673584","15.134189605713","12.149976730347","15.748374938965","15.659203529358","18.783065795898","15.044815063477","14.834667205811","14.159156799316","10.29923248291","14.349179267883","14.002710342407","13.496296882629","11.746510505676","11.262662887573","11.153443336487","8.1458950042725","18.014545440674","18.252174377441","19.768402099609","17.6565990448","17.522783279419","16.900665283203","49.793785095215","16.566467285156","16.301517486572","17.740423202515","15.153173446655","15.153173446655","14.427766799927","14.090036392212","15.665024757385","15.326571464539","16.830331802368","13.972337722778","14.106068611145","13.181951522827","12.40447807312","15.093525886536","14.429298400879","15.109555244446","12.472184181213","12.214176177979","12.035809516907","27.3997631073","13.47301197052","13.358716011047","13.739734649658","13.331016540527","12.981323242188","12.702194213867","6.310595035553","12.694568634033","12.758955001831","12.962349891663","11.430950164795","11.508993148804","11.158435821533","17.640716552734","35.530311584473","38.511772155762","35.24715423584","34.356143951416","31.729463577271","32.224487304688","14.269238471985","32.118881225586","30.531766891479","29.664342880249","27.426156997681","26.011901855469","25.10844039917","23.715084075928","25.093259811401","25.338651657104","25.51902961731","21.757331848145","22.834478378296","21.750215530396","51.234317779541","25.353466033936","25.110485076904","24.530216217041","20.236438751221","20.441400527954","19.504751205444","14.141574859619","26.138792037964","27.23006439209","20.53910446167","16.94651222229","16.966228485107","27.694395065308","33.316478729248","16.24143409729","15.918209075928","16.097360610962","14.583906173706","14.946103096008","14.120140075684","10.930408477783","17.40138053894","17.577167510986","20.591676712036","20.168165206909","20.340780258179","18.971979141235","44.433307647705","19.532234191895","18.792327880859","20.286296844482","16.890647888184","16.744338989258","16.059072494507","8.2782487869263","17.611724853516","17.576864242554","18.382335662842","15.29799079895","14.76720905304","14.793560028076"
"260.14","260.14",666,"14.757113456726","151.97920227051","131.26898193359","64.364051818848","50.736278533936","62.377628326416","131.80436706543","13.746760368347","109.02146911621","98.965614318848","56.485279083252","53.527420043945","53.091552734375","101.59442901611","12.087765693665","168.50061035156","128.39259338379","67.606559753418","50.272850036621","49.66886138916","104.16549682617","9.4543704986572","282.00451660156","241.09613037109","137.24308776855","116.7140045166","123.00776672363","207.83795166016","22.29810333252","174.53259277344","186.39437866211","160.60719299316","148.71324157715","148.71324157715","189.78610229492","16.025184631348","214.63096618652","217.78875732422","150.67839050293","115.38089752197","90.784675598145","199.33094787598","12.604001998901","149.49890136719","161.74342346191","87.85954284668","76.172561645508","84.353332519531","147.80242919922","13.483458518982","139.41802978516","146.17665100098","89.978012084961","89.919502258301","90.286064147949","145.64295959473","6.8083610534668","174.54180908203","160.48866271973","97.035629272461","90.524169921875","77.824172973633","140.25631713867","20.769428253174","299.72958374023","188.19248962402","308.9951171875","167.74128723145","301.47473144531","163.43357849121","16.830421447754","275.46459960938","140.44749450684","285.47467041016","151.22492980957","249.88551330566","160.52572631836","30.32572555542","242.96119689941","256.48956298828","186.22320556641","127.42301177979","195.3394317627","115.20703887939","20.704647064209","66.889701843262","65.613403320312","66.957313537598","58.695732116699","60.580192565918","47.988422393799","17.726896286011","53.766357421875","53.179977416992","50.850982666016","42.506282806396","40.444225311279","46.359638214111","15.713341712952","56.981121063232","49.605560302734","55.236282348633","46.956031799316","47.895832061768","38.488349914551","12.577381134033","120.53366088867","135.30505371094","94.439804077148","107.87269592285","101.31111907959","191.84346008301","23.096378326416","203.19662475586","195.86387634277","124.03203582764","104.04035186768","105.38273620605","195.07629394531","9.5847625732422","137.19892883301","127.60035705566","77.544105529785","66.964241027832","72.431785583496","121.44445037842"
"267.187","267.187",666,"7.2075872421265","107.80240631104","111.974609375","54.986328125","40.876899719238","51.540504455566","120.25368499756","8.8250484466553","79.998992919922","81.234886169434","45.611675262451","39.17138671875","32.95499420166","82.491485595703","7.6889824867249","105.40426635742","98.590087890625","59.383609771729","42.501586914062","44.025775909424","89.287910461426","7.3507990837097","159.26612854004","170.25450134277","133.32847595215","109.11156463623","103.61177825928","202.66999816895","8.5387163162231","169.16662597656","181.90628051758","122.51094818115","111.40334320068","111.40334320068","174.25747680664","7.6788287162781","177.67791748047","146.85166931152","84.064697265625","65.702560424805","60.637317657471","114.60236358643","7.8843722343445","98.622291564941","113.20986938477","68.911437988281","62.463184356689","71.299125671387","110.85813903809","6.1104784011841","117.74381256104","128.36990356445","76.975715637207","72.53076171875","56.121871948242","124.05904388428","5.6894240379333","151.0929107666","138.05700683594","86.556106567383","73.018989562988","50.003608703613","122.21348571777","14.524991989136","253.60498046875","105.17958068848","218.50469970703","100.7632598877","190.56147766113","121.72020721436","11.350096702576","198.88647460938","108.13359069824","220.00033569336","107.77294158936","204.68115234375","100.015625","15.573420524597","206.84310913086","178.25492858887","107.44888305664","78.127670288086","115.11050415039","82.613891601562","9.2603778839111","50.539451599121","50.253124237061","49.734573364258","42.772033691406","42.188282012939","37.014717102051","10.401207923889","35.077198028564","37.08500289917","36.850101470947","32.13733291626","30.623889923096","31.588491439819","7.1566529273987","40.471759796143","32.45894241333","37.537631988525","35.499580383301","35.04793548584","29.107683181763","9.0985050201416","96.951026916504","117.58930969238","71.975730895996","66.989639282227","63.160720825195","146.87355041504","9.0225477218628","145.33448791504","128.87406921387","71.057647705078","64.766593933105","68.092788696289","115.93445587158","7.6053442955017","110.30164337158","98.317169189453","56.991756439209","45.112140655518","42.937030792236","94.135383605957"
"280.1","280.1",666,"87.747978210449","25.565494537354","24.588521957397","25.274604797363","23.657306671143","23.626211166382","23.550155639648","12.788256645203","24.570211410522","23.351190567017","24.053350448608","22.403251647949","22.426599502563","22.301670074463","12.6639585495","25.072910308838","26.071432113647","25.387481689453","24.201808929443","24.022918701172","25.322574615479","8.6781120300293","20.499626159668","20.522808074951","22.917991638184","23.343910217285","23.968362808228","22.162229537964","133.82417297363","23.990039825439","24.859252929688","32.220336914062","31.701486587524","31.701486587524","26.249605178833","13.297733306885","18.152811050415","18.44668006897","20.929489135742","19.734273910522","19.604091644287","18.774978637695","12.22520160675","26.811145782471","26.754640579224","28.198793411255","25.559488296509","26.474004745483","24.978414535522","90.122177124023","20.642995834351","21.054342269897","21.704936981201","23.293216705322","23.281295776367","22.128902435303","7.977997303009","26.008274078369","25.269636154175","26.932546615601","25.824817657471","25.565141677856","24.021848678589","17.760427474976","45.599521636963","52.294960021973","47.678272247314","50.98791885376","47.817070007324","47.401336669922","13.527973175049","49.067699432373","47.742546081543","46.286880493164","47.073844909668","44.851768493652","45.639808654785","22.190061569214","49.771900177002","51.644992828369","54.859016418457","49.767490386963","48.695922851562","53.293895721436","120.31079864502","54.03341293335","50.979991912842","55.415939331055","45.671844482422","45.237758636475","43.098678588867","15.054804801941","34.772754669189","34.705051422119","32.324199676514","30.112186431885","30.978977203369","33.413257598877","76.02693939209","34.892318725586","33.781692504883","34.121055603027","31.588754653931","32.281131744385","30.570529937744","11.518620491028","24.636995315552","24.215047836304","26.66689491272","27.645349502563","28.090803146362","25.802314758301","150.1658782959","31.180904388428","31.509700775146","35.187435150146","31.281179428101","31.765277862549","31.392135620117","9.300332069397","22.878023147583","22.482736587524","24.800804138184","22.627937316895","23.615909576416","21.46782875061"
"282.15","282.15",666,"16.73176574707","26.475591659546","27.712430953979","29.974050521851","26.013568878174","25.191211700439","27.216003417969","61.123794555664","24.206605911255","23.894855499268","25.793766021729","24.840101242065","24.184499740601","23.887617111206","66.048515319824","26.432029724121","27.013820648193","24.565549850464","23.156356811523","22.449245452881","24.254770278931","12.441576004028","25.645597457886","25.780342102051","28.004600524902","27.952690124512","28.510456085205","26.925716400146","19.962734222412","25.646574020386","26.903047561646","32.739082336426","28.303371429443","28.303371429443","26.806945800781","50.5856590271","24.433132171631","23.869665145874","26.566612243652","21.447610855103","22.433660507202","20.338562011719","64.173065185547","25.493913650513","25.430601119995","28.7746925354","24.682323455811","24.576101303101","23.878046035767","14.267360687256","22.724361419678","22.277568817139","23.407886505127","23.417888641357","22.795143127441","22.531656265259","11.038202285767","24.368450164795","24.121160507202","26.969888687134","22.058086395264","22.264581680298","21.815620422363","37.040225982666","60.978038787842","64.50749206543","61.98197555542","57.943832397461","55.661067962646","56.47554397583","33.560550689697","57.468441009521","58.85364151001","55.011772155762","54.154560089111","50.59375","48.449127197266","137.60612487793","44.399337768555","45.455272674561","47.358268737793","40.873275756836","42.671825408936","39.312538146973","21.473211288452","41.080677032471","39.699848175049","42.41296005249","33.481018066406","34.039939880371","31.199834823608","74.227600097656","29.819253921509","28.762195587158","29.810035705566","25.946823120117","26.20431137085","25.572774887085","17.353532791138","27.826112747192","26.131549835205","26.339262008667","24.698139190674","24.883453369141","24.999155044556","19.953433990479","24.565563201904","24.515367507935","28.204349517822","32.034732818604","32.447463989258","30.488807678223","20.759632110596","34.524173736572","33.699974060059","35.86442565918","29.848484039307","30.165237426758","30.068538665771","14.567456245422","27.404397964478","27.451082229614","30.217910766602","25.053554534912","25.898530960083","25.233322143555"
"296.113","296.113",666,"288.74322509766","82.277183532715","83.62491607666","78.477447509766","67.52709197998","65.210395812988","70.17554473877","37.104866027832","66.499984741211","68.82315826416","71.658592224121","63.123500823975","59.091976165771","64.315559387207","33.856052398682","71.087211608887","77.871109008789","66.131271362305","59.38260269165","57.568172454834","60.353561401367","19.86155128479","45.425960540771","46.556865692139","50.279106140137","44.933025360107","44.082592010498","42.71070098877","512.04968261719","42.255558013916","41.58727645874","44.966373443604","39.789512634277","39.789512634277","37.729347229004","26.197664260864","39.788665771484","40.716541290283","41.978355407715","35.589019775391","35.489372253418","34.328994750977","31.681268692017","65.86304473877","65.404479980469","76.470390319824","69.77229309082","66.95393371582","58.988967895508","285.20782470703","62.354621887207","58.179691314697","61.966373443604","58.048816680908","60.675521850586","54.955871582031","19.91872215271","57.275371551514","57.134902954102","60.579971313477","53.10502243042","55.274188995361","52.971466064453","41.504127502441","83.732971191406","99.674156188965","85.59455871582","93.477508544922","82.731536865234","91.713737487793","35.455959320068","88.674957275391","91.641784667969","84.233451843262","81.219749450684","77.565406799316","75.23957824707","44.233142852783","65.99471282959","69.859825134277","75.275611877441","65.883079528809","65.805404663086","61.276168823242","366.03045654297","103.18173217773","98.99730682373","100.80841064453","84.752113342285","89.674049377441","80.130386352539","38.285968780518","86.678680419922","78.852737426758","78.830291748047","67.187599182129","64.428497314453","66.290733337402","253.14762878418","69.137138366699","68.955062866211","68.674247741699","63.051136016846","63.121116638184","62.614738464355","31.709178924561","56.34077835083","56.708656311035","69.320808410645","72.564613342285","65.777534484863","68.132919311523","458.85607910156","70.468612670898","66.452842712402","72.746383666992","66.780097961426","67.874092102051","61.724235534668","27.119125366211","57.090801239014","60.236190795898","62.729331970215","55.04899597168","50.785217285156","51.84508895874"
"297.035","297.035",666,"42.453483581543","40.474552154541","41.809272766113","47.635498046875","42.828639984131","39.421558380127","40.714241027832","15.464275360107","38.306087493896","37.301685333252","36.720508575439","31.571500778198","31.636713027954","31.828554153442","14.472440719604","34.498779296875","34.993915557861","36.254947662354","32.346061706543","31.631673812866","31.321844100952","9.6023902893066","38.121433258057","36.511821746826","36.956558227539","34.105804443359","36.24836730957","31.595436096191","62.199996948242","29.90686416626","30.282457351685","37.347610473633","30.464347839355","30.464347839355","29.018980026245","11.292893409729","30.394214630127","29.597124099731","35.325984954834","29.601726531982","30.55913734436","27.160062789917","13.415473937988","40.885482788086","38.666774749756","38.417949676514","32.57332611084","31.093143463135","32.311676025391","39.699111938477","34.217258453369","33.528945922852","34.596202850342","34.002349853516","33.764972686768","31.925140380859","9.5670471191406","34.55265045166","34.023220062256","35.301811218262","31.645971298218","30.694974899292","30.876026153564","19.023506164551","66.995986938477","75.34464263916","63.977172851562","71.23787689209","61.432949066162","69.405120849609","16.297410964966","62.564376831055","65.142021179199","58.151702880859","55.654747009277","52.549942016602","52.653865814209","21.976650238037","43.059852600098","44.748416900635","49.911651611328","42.626197814941","42.940509796143","41.368087768555","50.928852081299","61.413536071777","58.988338470459","60.90523147583","48.134525299072","47.16153717041","45.240242004395","16.964061737061","44.665946960449","44.614318847656","43.00256729126","37.464401245117","39.056251525879","40.875686645508","38.137168884277","39.562534332275","38.869976043701","40.614791870117","35.819114685059","36.921283721924","32.689643859863","14.4646692276","38.366451263428","38.850090026855","41.776222229004","41.018447875977","43.548385620117","39.737873077393","59.933792114258","43.830219268799","42.793292999268","46.970115661621","41.202270507812","40.531635284424","39.07995223999","11.41356754303","38.749549865723","37.404727935791","40.519744873047","31.205791473389","32.830924987793","31.393362045288"
"307.1","307.1",666,"28.393686294556","19.687330245972","19.561700820923","20.749122619629","19.49306678772","20.227251052856","20.046985626221","9.8520593643188","19.067838668823","18.491163253784","19.914028167725","18.633180618286","18.291450500488","17.915370941162","8.9880266189575","20.524398803711","21.78412437439","20.903846740723","19.607706069946","20.651546478271","20.026668548584","32.299739837646","22.787813186646","23.543432235718","25.537075042725","25.977670669556","26.147840499878","24.478712081909","52.007648468018","29.245460510254","29.446144104004","34.958824157715","34.739807128906","34.739807128906","27.616312026978","8.997332572937","19.345853805542","18.706415176392","19.612436294556","18.893175125122","20.462430953979","18.175756454468","9.2293319702148","21.672344207764","22.691272735596","24.428009033203","22.431671142578","23.033367156982","22.226734161377","23.617729187012","16.534944534302","16.201120376587","17.082412719727","17.195846557617","17.724927902222","17.329231262207","15.191428184509","21.661874771118","21.122114181519","22.683067321777","19.718971252441","19.406896591187","19.776899337769","47.481365203857","52.319068908691","56.552360534668","50.787250518799","55.015651702881","49.632587432861","56.04993057251","43.181732177734","56.357265472412","55.733654022217","54.71923828125","51.516075134277","52.986904144287","51.403827667236","20.363737106323","69.635154724121","72.397674560547","83.207084655762","63.773662567139","61.501636505127","58.735652923584","39.716388702393","42.012264251709","40.014007568359","44.367576599121","36.540222167969","36.380390167236","33.883140563965","12.423780441284","29.53563117981","29.426109313965","25.012498855591","23.356916427612","23.378675460815","29.538042068481","31.483291625977","30.249004364014","27.95654296875","28.631664276123","27.516887664795","26.613012313843","27.462320327759","28.354892730713","23.460809707642","23.630886077881","27.127798080444","27.433216094971","26.531148910522","26.822725296021","43.277439117432","30.858276367188","31.605894088745","35.251022338867","32.827003479004","34.255714416504","31.642459869385","22.586917877197","20.530414581299","20.701179504395","22.097852706909","22.208587646484","23.729595184326","21.148893356323"
"407.12","407.12",666,"24.991876602173","20.115354537964","19.699398040771","18.798006057739","17.016092300415","17.394432067871","17.305603027344","25.429267883301","18.39764213562","17.68316078186","17.876817703247","15.559690475464","16.142637252808","16.062042236328","25.294095993042","17.269159317017","18.636976242065","17.581552505493","16.21816444397","16.365503311157","16.116645812988","38.852405548096","16.861171722412","17.460390090942","18.679170608521","17.233329772949","16.752828598022","15.926230430603","30.620050430298","17.754421234131","17.956518173218","18.183000564575","15.725811958313","15.725811958313","16.115646362305","34.181419372559","15.012663841248","14.586744308472","14.674609184265","13.216751098633","13.325039863586","13.334121704102","25.184429168701","18.977962493896","18.632099151611","18.445560455322","15.782332420349","15.99813747406","16.542850494385","18.810359954834","15.165599822998","14.829397201538","15.360489845276","15.152054786682","16.148963928223","15.125507354736","22.391765594482","16.408031463623","15.967180252075","17.133586883545","14.22869682312","14.481421470642","14.983507156372","71.414794921875","37.321346282959","42.762519836426","38.452819824219","38.612091064453","35.884574890137","36.996513366699","45.319198608398","38.002811431885","38.94518661499","35.280055999756","33.541515350342","33.608043670654","31.636484146118","45.123863220215","36.686985015869","36.981456756592","40.750526428223","31.307704925537","28.935640335083","30.002618789673","27.979583740234","31.256753921509","29.501754760742","31.33895111084","24.613224029541","25.91060256958","24.076494216919","24.387397766113","23.137502670288","23.265174865723","22.885440826416","20.206327438354","20.531547546387","21.557661056519","17.804405212402","19.918876647949","19.193706512451","20.672590255737","19.248970031738","18.842569351196","18.736597061157","35.835525512695","20.141191482544","20.473588943481","22.436250686646","21.463510513306","20.024669647217","21.070545196533","32.326858520508","22.933265686035","22.913669586182","24.002021789551","21.14953994751","21.732160568237","21.045227050781","29.35717010498","17.184022903442","17.620336532593","18.215330123901","17.543775558472","18.111379623413","15.632056236267"
"422.854","422.854",666,"17.770557403564","10.123280525208","9.5381851196289","9.1874675750732","7.7220249176025","7.5562391281128","8.0476789474487","12.257907867432","7.3664083480835","7.0894002914429","7.2494382858276","5.9343738555908","5.9996738433838","6.1038851737976","13.195264816284","6.0560431480408","5.8046126365662","5.6331481933594","5.4783425331116","5.0958924293518","5.2549848556519","26.335252761841","8.5775022506714","8.1542482376099","8.2547292709351","7.3985986709595","6.9357032775879","7.1762638092041","24.317270278931","7.4722442626953","7.5993490219116","7.8507480621338","6.9083204269409","6.9083204269409","6.841151714325","17.050811767578","6.8590135574341","6.8894124031067","6.8673005104065","6.2558951377869","6.1835336685181","6.1256399154663","14.849691390991","6.2353024482727","6.3145222663879","6.2730736732483","5.3844647407532","5.380633354187","5.4936947822571","16.578090667725","5.5189595222473","5.6481900215149","5.5777416229248","5.677426815033","5.7748332023621","5.5525045394897","14.485589027405","6.2405366897583","6.2055764198303","6.1628842353821","5.5734028816223","5.967227935791","5.8290033340454","39.910449981689","12.875116348267","13.399844169617","12.768009185791","11.667220115662","10.661540985107","11.207124710083","28.128276824951","11.503754615784","12.057169914246","10.878957748413","10.042579650879","9.9520540237427","9.2738227844238","34.104103088379","18.652559280396","17.270059585571","18.148746490479","13.729242324829","13.039503097534","12.863382339478","15.564117431641","11.354156494141","10.594020843506","11.803842544556","9.8160467147827","10.075325012207","8.6750802993774","12.781785011292","8.1760368347168","8.5806751251221","7.1547946929932","6.6421489715576","6.6683831214905","8.508939743042","9.9175510406494","6.3346004486084","6.3666830062866","6.3618912696838","5.9966955184937","6.0527787208557","5.7746162414551","24.963333129883","8.7884016036987","8.4927310943604","8.9041585922241","7.9727168083191","7.6904525756836","8.003662109375","22.577699661255","8.1233863830566","8.5370273590088","8.3580551147461","7.2394242286682","6.9913220405579","7.0339050292969","22.77748298645","7.6899700164795","7.4227156639099","7.7840104103088","7.2595081329346","7.357460975647","6.9907484054565"
"548.399","548.399",666,"7.3634366989136","6.1124978065491","6.365035533905","6.8563504219055","6.2310500144958","6.2770233154297","6.1319756507874","7.5743064880371","6.1505451202393","6.1841921806335","6.5838747024536","5.801947593689","5.9637560844421","5.6805076599121","7.0733227729797","7.1085314750671","7.1834444999695","6.6320013999939","6.0920615196228","6.0233383178711","6.5162086486816","18.720819473267","5.2011523246765","5.3126721382141","5.6111588478088","5.3502750396729","5.2370162010193","4.9929342269897","9.1150360107422","5.3168654441833","5.3074254989624","5.7866816520691","5.2604837417603","5.2604837417603","5.0736589431763","8.4442205429077","4.5201945304871","4.663375377655","4.8338842391968","4.3067860603333","4.3576493263245","4.2490620613098","8.1029367446899","6.7808408737183","6.9133887290955","7.1237564086914","6.3522429466248","6.1005020141602","6.1021323204041","7.3292088508606","5.7137970924377","5.5068597793579","5.6209411621094","5.591091632843","5.4313178062439","5.531792640686","12.887179374695","5.9569177627563","5.7771692276001","5.9319877624512","5.2364683151245","5.2861909866333","5.2807483673096","66.609428405762","10.195010185242","10.537435531616","10.493576049805","9.7162170410156","9.4183368682861","9.2797861099243","47.123126983643","10.069155693054","9.7496013641357","9.5745477676392","8.9609127044678","8.6198787689209","8.795539855957","13.880742073059","7.557680606842","7.7979621887207","7.6943044662476","6.3298101425171","6.5168671607971","6.7997121810913","10.79997253418","9.0021934509277","9.0088338851929","8.8572263717651","7.2317318916321","7.0521550178528","7.1997427940369","9.5898771286011","8.9719533920288","8.8371639251709","7.1280269622803","6.32084608078","6.2969484329224","8.6161346435547","8.3097991943359","7.3414940834045","7.3751697540283","7.1922955513","6.8361902236938","6.6668558120728","7.0789890289307","33.346240997314","6.5447111129761","6.727165222168","7.4243249893188","7.2374000549316","7.1155443191528","6.9172534942627","10.523842811584","7.7871708869934","7.5235114097595","7.6697025299072","6.814715385437","6.8094148635864","6.527524471283","20.348745346069","6.052670955658","5.9048790931702","5.9672617912292","5.334454536438","5.1984992027283","5.313178062439"
