"","Peak area - S10_GoatLiver_4 - No Normalization","Peak area - S10_QCS_1 - No Normalization","Peak area - S10_QCS_2 - No Normalization","Peak area - S10_QCS_3 - No Normalization","Peak area - S10_QCS_4 - No Normalization","Peak area - S10_QCS_5 - No Normalization","Peak area - S10_QCS_6 - No Normalization","Peak area - S11_ChickenLiver_3 - No Normalization","Peak area - S11_QCS_1 - No Normalization","Peak area - S11_QCS_2 - No Normalization","Peak area - S11_QCS_3 - No Normalization","Peak area - S11_QCS_4 - No Normalization","Peak area - S11_QCS_5 - No Normalization","Peak area - S11_QCS_6 - No Normalization","Peak area - S12_ChickenLiver_4 - No Normalization","Peak area - S12_QCS_1 - No Normalization","Peak area - S12_QCS_2 - No Normalization","Peak area - S12_QCS_3 - No Normalization","Peak area - S12_QCS_4 - No Normalization","Peak area - S12_QCS_5 - No Normalization","Peak area - S12_QCS_6 - No Normalization","Peak area - S13_ChickenHeart_5 - No Normalization","Peak area - S13_QCS_1 - No Normalization","Peak area - S13_QCS_2 - No Normalization","Peak area - S13_QCS_3 - No Normalization","Peak area - S13_QCS_4 - No Normalization","Peak area - S13_QCS_5 - No Normalization","Peak area - S13_QCS_6 - No Normalization","Peak area - S14_GoatLiver_5 - No Normalization","Peak area - S14_QCS_1 - No Normalization","Peak area - S14_QCS_2 - No Normalization","Peak area - S14_QCS_3 - No Normalization","Peak area - S14_QCS_4 - No Normalization","Peak area - S14_QCS_5 - No Normalization","Peak area - S14_QCS_6 - No Normalization","Peak area - S15_ChickenLiver_5 - No Normalization","Peak area - S15_QCS_1 - No Normalization","Peak area - S15_QCS_2 - No Normalization","Peak area - S15_QCS_3 - No Normalization","Peak area - S15_QCS_4 - No Normalization","Peak area - S15_QCS_5 - No Normalization","Peak area - S15_QCS_6 - No Normalization","Peak area - S16_ChickenLiver_6 - No Normalization","Peak area - S16_QCS_1 - No Normalization","Peak area - S16_QCS_2 - No Normalization","Peak area - S16_QCS_3 - No Normalization","Peak area - S16_QCS_4 - No Normalization","Peak area - S16_QCS_5 - No Normalization","Peak area - S16_QCS_6 - No Normalization","Peak area - S17_GoatLiver_6 - No Normalization","Peak area - S17_QCS_1 - No Normalization","Peak area - S17_QCS_2 - No Normalization","Peak area - S17_QCS_3 - No Normalization","Peak area - S17_QCS_4 - No Normalization","Peak area - S17_QCS_5 - No Normalization","Peak area - S17_QCS_6 - No Normalization","Peak area - S18_ChickenHeart_6 - No Normalization","Peak area - S18_QCS_1 - No Normalization","Peak area - S18_QCS_2 - No Normalization","Peak area - S18_QCS_3 - No Normalization","Peak area - S18_QCS_4 - No Normalization","Peak area - S18_QCS_5 - No Normalization","Peak area - S18_QCS_6 - No Normalization","Peak area - S1_ChickenHeart_1 - No Normalization","Peak area - S1_QCS_1 - No Normalization","Peak area - S1_QCS_2 - No Normalization","Peak area - S1_QCS_3 - No Normalization","Peak area - S1_QCS_4 - No Normalization","Peak area - S1_QCS_5 - No Normalization","Peak area - S1_QCS_6 - No Normalization","Peak area - S2_ChickenHeart_2 - No Normalization","Peak area - S2_QCS_1 - No Normalization","Peak area - S2_QCS_2 - No Normalization","Peak area - S2_QCS_3 - No Normalization","Peak area - S2_QCS_4 - No Normalization","Peak area - S2_QCS_5 - No Normalization","Peak area - S2_QCS_6 - No Normalization","Peak area - S3_ChickenLiver_1 - No Normalization","Peak area - S3_QCS_1 - No Normalization","Peak area - S3_QCS_2 - No Normalization","Peak area - S3_QCS_3 - No Normalization","Peak area - S3_QCS_4 - No Normalization","Peak area - S3_QCS_5 - No Normalization","Peak area - S3_QCS_6 - No Normalization","Peak area - S4_GoatLiver_1 - No Normalization","Peak area - S4_QCS_1 - No Normalization","Peak area - S4_QCS_2 - No Normalization","Peak area - S4_QCS_3 - No Normalization","Peak area - S4_QCS_4 - No Normalization","Peak area - S4_QCS_5 - No Normalization","Peak area - S4_QCS_6 - No Normalization","Peak area - S5_ChickenLiver_2 - No Normalization","Peak area - S5_QCS_1 - No Normalization","Peak area - S5_QCS_2 - No Normalization","Peak area - S5_QCS_3 - No Normalization","Peak area - S5_QCS_4 - No Normalization","Peak area - S5_QCS_5 - No Normalization","Peak area - S5_QCS_6 - No Normalization","Peak area - S6_GoatLiver_2 - No Normalization","Peak area - S6_QCS_1 - No Normalization","Peak area - S6_QCS_2 - No Normalization","Peak area - S6_QCS_3 - No Normalization","Peak area - S6_QCS_4 - No Normalization","Peak area - S6_QCS_5 - No Normalization","Peak area - S6_QCS_6 - No Normalization","Peak area - S7_ChickenHeart_3 - No Normalization","Peak area - S7_QCS_1 - No Normalization","Peak area - S7_QCS_2 - No Normalization","Peak area - S7_QCS_3 - No Normalization","Peak area - S7_QCS_4 - No Normalization","Peak area - S7_QCS_5 - No Normalization","Peak area - S7_QCS_6 - No Normalization","Peak area - S8_GoatLiver_3 - No Normalization","Peak area - S8_QCS_1 - No Normalization","Peak area - S8_QCS_2 - No Normalization","Peak area - S8_QCS_3 - No Normalization","Peak area - S8_QCS_4 - No Normalization","Peak area - S8_QCS_5 - No Normalization","Peak area - S8_QCS_6 - No Normalization","Peak area - S9_ChickenHeart_4 - No Normalization","Peak area - S9_QCS_1 - No Normalization","Peak area - S9_QCS_2 - No Normalization","Peak area - S9_QCS_3 - No Normalization","Peak area - S9_QCS_4 - No Normalization","Peak area - S9_QCS_5 - No Normalization","Peak area - S9_QCS_6 - No Normalization"
"748.85",65.4216682602516,15.0316725920509,15.1500376709703,15.6469541267235,14.0433687200578,13.8942098730891,13.9257110690295,25.8587221943116,13.5886229703033,13.2781925101371,13.3040704289072,12.0326637263217,11.7073320980247,12.2722481233282,22.8521097696897,12.8142811800546,12.4353386523967,10.9324752279804,10.265182252261,9.70427713654649,10.5337905566658,138.145543332598,16.7464395521951,15.8562138576545,16.2299135973279,13.9665512171926,13.8543704460423,14.1743868579332,86.198751583141,14.5739025544351,14.5545342984188,14.3295425192157,12.9598085539245,13.1186953294628,13.3204969060267,40.2168572560978,13.1808442340812,12.7701575535548,12.9419075900318,11.3862774947828,11.1241115203036,11.451439239227,30.304491260065,14.2602765490925,14.0169925280967,13.9068170561802,11.8943350779714,11.9544437478305,12.0209931313958,62.8703998973693,13.5172999074267,13.4722987567443,13.3278068156381,13.5463746501866,14.0621739460973,13.2025531703879,81.6271332736097,13.164375626785,13.1228847978266,12.6719104678829,11.5130613161028,12.3916618647712,11.7202220024669,131.14092575855,14.2835758733647,13.9762089530366,14.6819353886304,13.1457297588307,12.399429965659,12.3056664225934,111.914781628319,12.0991313000019,11.68075819457,12.4906188639097,11.3575260938878,11.2339398042823,10.7995219076418,36.8925482295605,12.8045906562578,12.9776927873633,13.5260747727723,10.9690632034786,11.0439649360217,10.8676511758809,57.7148118974062,12.8290484466023,12.4454063382372,12.3809908081881,10.5439844035766,10.8165475477181,10.1777605419141,20.4138225377116,10.3153758414275,10.2922053734903,9.78678777342961,9.15849297940483,9.15827464204593,9.39497570812572,33.7534659549056,9.01168814758131,9.00285850467899,9.05038861130444,8.63566714811616,8.73510679480512,8.52239880102254,123.460183219517,14.061929665686,13.9574833596,14.7762601414665,13.3251525545893,12.8536015196633,13.1953408276745,92.3825455282453,16.1462897793129,15.4291308829003,15.5967060916942,13.6447511769374,13.4008137747383,13.2104098162915,104.947941677462,13.0473244509312,13.3042279219782,13.2910049586958,12.0550290332504,12.4817397255416,11.6302314944871
"756.5",24.3695624245021,8.29873035330207,8.29667016437787,8.45849528619902,7.82873858545859,7.69361656144966,7.68662866556281,23.896657523276,7.59799430160977,7.50296504125103,7.48169766787058,6.99925478552807,7.16350002008908,7.0797196287061,22.7369329996966,7.32623244986228,7.14022182233568,6.79193866768922,6.52380479801446,6.44578818662436,6.17251353008892,49.9692749393708,7.78074472188757,7.71163088218605,7.52654209000174,7.10420789963794,7.06819615852763,6.94855887607873,36.8119220217363,6.84996875679389,6.99292109462131,7.5860388028732,7.3656207436444,6.94365727993356,6.72498612963029,38.757944862372,7.57542745456464,7.26906119534533,7.65895188863421,6.83044171333392,6.88937671915531,6.78688624654196,32.4555664843861,9.46430924127019,9.43277781601757,9.77326707639146,8.50311683941828,8.47123575152716,8.20484337452229,26.7841789124989,7.72804606858888,7.64741934076357,7.67867272102635,8.21927082010184,8.61511560812078,7.67094433415202,32.3336114582216,8.15149946024987,8.23668724932132,8.1107476137713,7.95895119844144,8.22186520453915,7.41300143544697,52.883842606688,8.55048586446713,8.42872412244787,8.82068302077493,8.11805520086885,7.67422404001155,7.64204952710441,44.8219722413851,7.99669630327583,7.50570615967386,7.78294973640154,7.17710663268832,7.29812445533419,6.92685027547418,37.5035351507256,9.70083229394195,9.53535118916982,9.37329090498283,7.53844331196314,7.27326962564941,7.48372562496955,23.9460154684785,8.59760254854701,8.23972496007772,8.44544216613184,7.46271795955429,7.54859230587207,6.70221818079859,19.4597519450478,6.73737575668156,6.76841894815904,6.59785193250681,6.3061516121399,6.25538784318875,6.33978442187002,17.0783787472481,6.45266143007116,6.27002116696781,6.44992477360298,6.50178629361538,6.42079039329801,6.32251850976616,60.2483380404769,8.01790666965319,7.67089137164223,8.20052051616918,7.77772250892297,7.67217422510338,7.69974338959702,35.4129948846724,9.34591494796903,9.10075559032816,9.26406227355037,8.24301339679165,8.1135226808157,8.13276110865858,40.5766419065042,7.35518757099343,7.77197310088783,7.59495681954716,7.30425397699879,7.46788246710473,7.10960830223427
"758.653",63.7873515854781,12.2219156379569,12.1112877682514,12.0741722259916,10.6788119743727,10.662399177702,10.6283154064518,67.3170221444474,10.8344956044979,10.2797069273596,10.3021465515439,9.63101525049629,9.69393826689874,9.62873612687702,58.8541870995181,11.0991662482893,10.9948885761784,9.89057834154245,9.34321164317918,9.0442778918925,9.819271708704,172.578436781001,10.1469711045374,9.8775275557002,10.6542542897829,9.27746786499649,9.08044354741006,8.89503095427411,78.0370285011129,9.71193534525835,10.0587424831897,10.5729837824464,9.36772345830325,9.42268462951813,9.64270111966135,87.4890548025251,9.60816990950505,9.57975595865159,9.95231736947847,8.51167719804456,8.55767806289709,8.28788016566114,87.8947531575491,16.272259000551,16.6541639756834,16.9924089329578,14.7402151139602,14.7747149366113,14.5580899488588,64.0609858079781,12.1121708041253,11.745001436065,12.149630963983,12.4127292811207,12.6350403629933,12.0643511160233,102.848004483697,13.6193491797734,14.037197802733,13.9242292204563,12.8856695812324,12.7315288537757,12.084280528994,171.111356356446,10.0837191761505,10.1094249644819,10.5609284969076,9.3540008185015,8.70441463811202,8.646119391653,153.342517884814,9.14076422513218,8.60390097905836,8.60591042092544,7.69123963064115,7.44699957043055,7.65437280207499,97.8933009648387,8.58520290816251,8.67294940230902,9.06644280300666,6.98437461507953,7.18786275259108,7.06916150140886,65.274492256459,11.3266076807292,10.8988901208112,11.1312307001273,9.16273429606947,8.94364668079348,8.91893067572097,55.9686020062581,7.81169898109134,7.63993456608714,7.57319693603733,7.18683465095054,7.06197258349491,6.82779402082884,37.9349692351754,7.08273595016867,7.17631333283589,7.01812921176901,6.49082088125697,6.55693307739643,6.12318329509337,171.070806484138,10.5684213368666,10.7925238626547,11.4880886680292,11.1877512929028,10.6999637666234,10.8655574894127,108.994980151994,14.8456811574579,15.4131363394677,15.5280979330811,13.8737041265721,13.4691314422272,13.7141937151535,121.391605157288,9.87428980935648,10.4514771598829,10.2070136158383,9.26502810078327,9.29227732536856,9.0885993621758
"759.55",31.6442361656591,9.43667004403925,9.03829765130721,9.32865839050746,8.51077077769511,8.56742371254025,8.6305316768109,35.3456832091503,8.42127753495616,8.21469106537425,8.65883935281534,7.86393541722383,7.89768622251198,7.63662733170504,34.0460290170124,8.63787167566671,8.77515184941592,8.08264908808399,7.76689369725385,7.32871753524637,7.61500727324561,86.152694504463,7.89461934211958,7.70025913171034,8.13924202076687,7.32884332056665,7.19975727361918,6.87182179196611,42.4914254124021,7.25843507642177,7.51496241497411,8.47153048945128,7.92712637918844,7.93788747174933,7.29219962472913,45.2211016723188,7.80257414327846,7.88077928737359,8.0906994447872,7.2354778587772,7.08618823829568,7.06868133692473,45.009615199199,12.0283271288856,12.2589660843985,12.4062426960823,10.892625216125,10.8111024882112,10.4294366806698,36.8994322915287,9.35021295814534,9.5069931511515,9.28489338226197,9.60779386487892,10.398995495944,9.53304501890863,64.9794022841978,11.015389028304,11.0664441497193,10.7572961997266,10.004049444963,9.97732217064451,9.58981219728216,86.1749648848441,9.0756738303442,8.85959430132014,9.04803392400261,8.34767947218459,7.84789581547296,7.79909453192998,79.8683654422005,8.08461859519441,7.76668175851092,7.91160394913754,7.30449603594295,7.33802881966138,7.36929106655834,63.1421251405708,8.32462089492818,8.5273563939985,8.75841289552799,6.98330954618808,6.7603976296983,7.10130668922105,33.7427287182515,9.12855260065771,8.70714564148318,9.0049807281003,7.66387130585445,7.78878848933321,7.17975805411185,29.4554955087906,7.23463141667932,7.24122421933365,6.9137500891511,6.49944691703987,6.43072243579727,6.50953739823429,24.9823289025919,6.74262355321035,6.57112303122174,6.96997135976644,6.93362718787661,6.81460028464941,6.75635845052636,86.7588190064162,8.78101406278091,8.53387642185663,9.29577979066721,8.96673425796137,9.09277007253237,8.54617026401305,47.5796793079508,11.0999885249586,10.7580598795862,10.8685037808308,9.54858322145317,9.66044676115862,9.37209989470032,77.0210068253095,8.53844025459122,8.81882097795758,8.92971303679821,8.16120643454676,8.24498354060553,7.90423981824439
"760.647",103.568549681109,9.74477771130138,9.92622452942072,10.3288853512165,9.30809059221109,9.64593719433311,9.25829437270768,46.3646804231063,9.96262047616836,9.97636093889474,9.9859227591472,9.19260704744367,8.78762183752126,9.34439309622005,36.0254691457771,10.0764118313385,9.60767239281007,8.65263796120849,8.28515906057788,7.75671847223739,8.46230386260717,206.101927628831,10.062931975043,9.82199635335892,10.7925956568445,9.13094405962056,8.67312331544101,8.51082752200487,133.98927777243,8.98396450773405,8.83774030852234,8.90556275124474,8.33381329220681,8.4205878223783,7.83317989363785,55.2615170203653,9.16210345153814,9.35472013415442,9.33189850536618,8.15797104066069,8.26730462047516,8.08334254649036,61.2384345547916,13.199096763111,13.4057728084343,14.5062927719946,12.9208363911757,12.6038788553234,11.9680066937215,110.513693872135,9.96478864314063,9.65294877483137,9.60411955695781,10.1999142636013,10.3527195714598,9.34145988731321,123.290655043792,10.3462916339812,10.7600761049538,10.425849613974,9.56221017482856,9.65753690776486,8.94170414481389,243.49389472511,7.03755968274772,7.04817872317102,7.80186848216501,6.7822931237854,6.19315244481519,6.14413831851598,178.710445096473,6.57965614948514,6.09675159928542,6.0535554371551,5.08738440451478,4.63068323334048,5.09019807348299,52.1480728832952,5.31441960469005,5.19302869035048,5.78234969143381,4.24601237414634,4.55121785424346,4.16708345333531,96.1845257550625,6.67403996338131,6.25178160377391,6.34505901270671,4.98904960432495,5.06885823944346,4.61645002256967,37.360307214827,5.30981881478212,5.11685934187354,4.80572319628658,4.4514546453168,4.14900358549308,4.45217400174522,59.5198417864199,4.17866914908497,4.20026336610445,3.93799580111168,3.6230477748612,3.56114512554694,3.3704422550786,206.871366237168,11.293442181915,11.1156819718485,11.7250702527266,11.1760635016022,10.5175111997496,10.8619732557675,147.676442462316,13.1375813527508,12.5534897733059,13.0802483923487,11.3364462823447,11.1994913482611,10.8826752025316,141.909401913121,9.98551978733618,10.0841354577143,10.1182683381327,9.09298686762394,9.19652142217214,9.10155439873422
"761.668",51.0626784876535,8.52540595559789,8.73913684563805,9.1915463402366,8.41463419153147,8.04689773028036,8.1932307411453,19.5173787513875,8.43065723565768,8.21882069891692,8.30561538152977,7.76960524123811,7.76782453592191,7.66282503220547,17.6473196906393,8.65578001451333,8.49214806268887,7.98634846357392,7.43221741667795,7.14014210016227,7.41236469981964,88.7003683199755,8.53480160176376,8.66779643945517,9.15065616376936,7.76893235205626,7.64043144996215,7.71765679517594,60.9255223934916,7.6933589212904,7.63309301037826,8.19811065010151,7.31938402880796,7.46757714150981,7.23004078211826,28.457875529696,8.8811805847521,8.62370042056835,8.85493616638688,7.86952533476313,7.6725022599673,7.9314506086352,27.3507717359815,11.0618905583129,10.9613687502768,11.6044103812268,9.84850808436875,9.69190477396189,9.85719967030656,48.8071806277437,7.96151528606416,7.8504662476787,7.93908616108824,7.69676868457963,7.67050274829076,7.58431022219383,52.8005795263391,8.13266636809693,8.04280503601432,8.17313909968257,6.68680093637388,7.0969168368848,7.07949228438692,90.6303365265911,8.72892253117844,8.64094649722043,8.8756058080613,7.99199501854346,7.72805709075071,7.58410803946151,82.2673217159232,7.94413427954395,7.60650261789611,7.67374596377244,7.06091325146065,6.73287037616771,6.99573531365795,26.1783375842378,6.62891805375376,6.55821139912921,6.88329470776321,5.78696195309601,5.99848188087874,5.64267226996472,48.0302266084805,7.45927957055558,7.40923420233811,7.30079274528214,6.21627008961741,6.22836448519578,6.29684851705066,17.3705938405218,6.9434398100988,6.77512510111934,6.58359240173327,6.11273438614885,6.21015967841909,6.21643778529352,31.4662748581112,5.97551477892493,6.0564606957109,6.05112653207581,5.62411635036616,5.77712424347156,5.43315813968303,85.6027902293993,8.86919440813547,8.8436097363166,9.52032070486989,8.6792212325118,8.44950562150268,8.65686429556119,76.6928887890249,10.8480766986349,10.3186383190393,10.7652378908749,9.48646153484117,9.3258386115919,9.20391282658148,58.9616467598377,8.26025199619038,8.32732148555393,8.32878172998765,7.31317511886615,7.26115011163483,7.48173357860823
"762.6",30.5885676131749,14.0591337577267,13.5728969613346,13.736421584015,11.9054556371884,11.2333157454323,11.3371140573942,20.3578472553209,12.1713514914253,11.8965309377878,11.6314439440094,10.119938388445,10.2629841349737,10.9595940981747,19.5099191090846,13.1405365353776,13.2623857803966,11.0007384058372,10.047320693954,9.80832013081908,11.5143184985355,49.0804429696712,11.3153698843182,11.068136598407,12.1493008656014,10.4129813994647,10.3988658575212,9.88193085024886,46.3306261545661,10.2589178775198,10.3755507770403,10.8043455805562,9.71096461366909,10.049238832832,9.65731836714447,30.0979311606521,11.8219554107359,11.3717817421157,11.3431179924319,9.99343213217892,10.1631736801909,9.98956832599318,27.2522235305734,13.7830742256038,13.3832062210765,14.2512789897574,12.164330611688,11.9481975157438,11.8660600108837,32.1309918043115,10.9702089481034,10.875902178671,10.7449697464362,10.7685794996358,11.0786370091907,10.305335299153,30.6250905925519,11.2706486276029,11.5690399723499,11.551821023578,9.70694125298686,9.87099489881245,9.91807784956174,51.8555040198349,12.8431178709317,12.794543588161,13.3200526924973,12.1027236980273,11.4527461346136,11.5770453361042,48.7427670799304,11.9937462751193,11.6689720406269,11.7577185537713,10.7602505364578,10.6793394594907,10.5945751277735,31.1752153634246,11.564652507169,11.5032020857126,11.8022637125807,9.96139968566434,9.68127242899785,9.91642146545137,32.3533618877052,13.2419138696772,13.0298605598762,12.3311751588771,10.605414224955,10.7886375461866,11.4503011558789,18.866978196003,11.5154666491331,11.2342246725786,10.7468851375596,9.99039430368356,10.0665377382338,10.1222605093984,26.0697691840186,10.0575386561463,10.1854663171556,9.96259705085867,9.60773595798252,9.67058010987974,9.54845547168203,47.5453167295986,10.9368738342878,10.8458212022777,11.5560074933745,10.3844003536876,10.6304301048469,10.1490301305898,50.6998126019149,13.9230967734539,13.2504584929301,13.454466990071,11.4116599444925,11.1481430115033,10.8169269092343,37.1774958857593,10.3421952677464,10.5456440988126,10.7252587807138,9.09940023740885,9.09956364356211,9.06240916947371
"768.5",17.6816233529464,11.9804164501856,11.5262190999903,12.189579906686,11.0570088286296,10.7308554254585,10.081863824519,13.0503339828498,11.1036348550621,10.6169646913824,10.0784860948825,8.69096534803466,8.7629833184608,9.54297171547202,11.2238305897258,9.60097288945988,6.09746580950489,5.2874409126243,4.7460009410456,4.7303109108477,4.68236477047654,33.2564845649978,9.80478991704865,9.5472028521687,8.85443423519616,7.37591236817238,7.40878077941187,7.71635919661879,25.4793691841917,7.82253441196217,7.72957803078172,7.65504112375268,7.10779269016615,7.40034796954035,7.07799915445647,21.2400618852266,9.56992348695109,9.03955670796863,8.7058155057711,7.65186927549073,7.23068921150159,7.70715442271422,17.8430215593326,9.10936714876199,8.53723795551736,8.46971973631344,7.55575708090937,7.3747967999705,7.39235420944035,16.5030874706945,7.53225226505684,7.37644991780567,7.28291551805646,7.46038936202737,8.17580225730019,7.3606128198751,18.4672892491776,8.63047532855152,8.3964366027188,8.72203133185225,7.08103432461583,7.26556808891208,7.54537794431174,34.8952922325799,9.39820314282422,9.00119648753137,9.32358851879562,8.48903007570408,8.18315292216139,8.29212262203979,31.1477095952492,8.3418920630044,8.10058114759948,8.11517274230326,7.79302969874908,7.48433852662911,7.4425543371732,18.7501174750131,9.3369031529092,9.34109804033322,9.37134645275068,7.82615552031574,7.82868526158672,7.90873775105447,16.1854917842352,10.1389291624666,9.84804355238996,9.3362306900401,8.26059594201019,8.2813409967521,8.34373953874008,12.3538075029773,7.14001793211342,7.47841118141398,7.07508376725499,6.85796354359826,7.12618114267129,6.90029864286852,11.8652779322833,6.45413129215388,6.53146648267958,6.34379085285008,6.32979558697857,6.28292577453879,6.27878937635365,30.4045759777285,9.28163746979553,8.56202048363965,8.17951711465797,6.27917118028208,5.71402812952791,6.79035510667005,27.599954837373,9.24150685866312,8.29607649671771,7.91020108212093,6.53999954806595,6.53743250196236,6.76387467260426,23.7748358872372,8.41107703594581,8.80068685251332,8.93819753695404,7.70100138998483,8.09883882733281,7.24428246585567
"769.666",14.9529132181564,10.7738472635482,10.5048842176528,10.8902811784658,9.62511941358907,9.19832742283105,9.04823101680807,15.6146531117671,10.4540421296897,10.1283078559272,10.3779854281476,9.17318878710888,9.34917070551975,9.38744634271086,14.6264994443175,11.3055962122449,10.3472229974929,9.62976266410833,8.58470158206889,8.64500219640624,9.04973623849531,50.7050649658363,11.2559209154307,11.4849365896956,12.1329585200155,10.5529841240695,10.307963743504,10.0883893831126,23.8131848191087,10.4403869401795,10.5754925148835,10.8513400913566,9.79618930174085,9.93418473947396,9.63929630928231,25.7030059703561,10.7904619024213,10.6079437660471,10.8193381422445,9.93655365095489,10.028993443138,9.7377815277399,22.1819855111962,12.3807165084297,12.2330827207072,13.0401739969427,11.1131727277573,10.8732424468452,10.7425552577642,14.2070218736476,8.54255746498998,8.19886229334046,8.14375711332301,7.73575801118225,8.01023305198628,7.87755087223469,28.5212135320772,8.86894629781766,9.03983183988096,9.0273319881218,7.16473092843769,7.9266307773983,7.92267960620101,50.7408177405642,11.6391783165651,11.4212968722251,12.3367341426897,11.0981034681872,10.8556416883209,10.6278421499016,40.4959113081811,10.9699401830986,10.2329448704092,11.0579757793289,10.2990835967099,10.0792238978686,9.77072871543665,21.5404977913979,10.0981586195236,10.3203465616757,10.2943041233683,8.69883532624355,8.64447912038692,8.72750235352593,14.5888709144706,10.1685632841848,9.82216791176237,9.54445866082178,8.38441846400161,8.55333353014249,8.68595442970585,14.4664886594838,9.69870886877632,9.69040268577307,9.56306825268624,8.7502019080695,8.81546206433206,8.91099657965831,12.403440047116,9.08830679792083,9.22687816142053,9.08373993460279,8.84771140697411,8.83524722608329,8.65905697200954,48.0358136956749,10.1292238908397,10.3113600156349,11.6495006620894,10.0303078892734,9.66458489268535,9.58083722509366,24.3521080539012,12.140800720187,11.9171864198684,11.9764935878919,10.5308256382749,9.99779366728355,10.0506785561081,38.1921570001075,9.35063292087321,9.53816490703122,9.79767372718636,8.75971585796661,9.18917137433893,8.34998734696445
"770.662",29.8881425193596,11.7582436051905,11.2429833379007,11.9725252598383,10.9315479581717,10.4369308746632,10.2064750937955,21.2223143858832,11.1117668423102,10.8212408587403,10.4830090650526,9.458281753238,9.14615808347097,9.64729254258842,21.2508998022041,10.6460979412145,10.55415811662,10.1658411534651,8.88965900760405,8.72298247134532,9.11571331851045,57.4497523538972,12.3477543171285,12.4014967712341,12.9813454681503,11.4299942549297,11.3829988013408,11.1955837896581,41.0384165899551,11.5724679605477,11.6248555513917,11.9065332623786,10.9166991183584,10.9996148378489,11.0450519255297,34.4316061800981,11.1162109283329,11.0803903650708,11.1077198145265,10.4346505157525,10.4330498103671,9.94025244378223,27.9951862148328,12.7101160474358,12.3347451713977,12.9425351915019,11.2498780227522,10.8913309427367,10.917969302666,26.1488954738221,9.36478110246225,8.75188302933641,8.94288323866095,8.46252821513171,8.59333534617473,8.59332441985816,32.1463424739818,9.41068119281002,9.61551821634909,9.54667969003893,8.40726905170082,8.77612989171464,8.46898020509815,54.8539362600625,12.3520286964528,12.4126355232822,13.3542091864654,11.7172415936868,11.1687284442792,11.1249952598186,47.5283349016733,11.3649574453705,10.8139022013492,11.3792976193941,10.258334755979,10.2221820697855,9.87444330076941,37.4410486701435,10.6365176129221,10.5844866228924,10.6806555683861,9.12475962623355,9.06454894413967,9.00372446995095,27.4188257278345,10.9254716881833,10.6614720770608,9.99318718774888,8.96669057737641,8.99898798565257,9.23146257120022,19.94784787756,9.94964510828719,9.95286005174789,9.88101983423611,9.26865107302707,9.2175570283358,9.08775426669654,18.6022815657149,9.07136236817723,9.03371401994836,9.13727368582858,8.8920109908096,8.87237362511359,8.72700575949622,50.3408975501057,10.50996134429,10.4094985855397,11.2303665263255,9.78424157003825,9.68778303168849,9.60642687334757,46.2602838520701,12.8815426023243,12.6144584808659,13.2514481518021,11.761956785113,11.2570291444246,11.1251422901997,42.2495391792386,9.77336272529178,10.0657921963408,10.0194560696047,8.7190637699475,8.96583161091054,8.49479708206531
"772.606",31.92816855113,11.1581116307193,10.8893530540563,10.6817110561648,9.7824156281259,9.72917769163155,9.67924374424281,28.4897830924835,10.2783631640519,10.3287906751686,10.4108036395471,9.7087866837784,9.263313915071,9.65486484647983,33.912436506527,10.3446280325621,10.1658700141223,10.5895708466733,9.49212139581458,9.27424713925076,9.66828689201222,100.460813958068,12.7136762179316,12.3027656723935,12.7104714023363,11.7582961416357,11.4048622590996,11.1895109248995,45.7060785751793,11.7502622826279,11.5463078181842,11.899801705778,11.3334330563752,11.6875979096184,11.0447132650784,47.0999251561216,10.4784059844843,10.4570141813277,10.9672180964966,10.0204487460164,9.79709901034294,9.9538035829118,40.7365960514912,12.1397660237457,12.1596154241625,12.367902526541,11.245064698544,10.8464729186513,10.8463883660696,32.6331966365939,8.9838518237959,9.05024196540432,8.74579948517514,9.08157142440703,8.91226715342147,8.78278169338632,70.9350851770981,10.3352052774552,10.5562093608637,10.5256463301011,9.61877761565014,9.64464388687745,9.17382783724276,95.3413025840982,11.3448506819456,11.1573505566501,11.7244657632729,10.6746067995084,10.156887447946,10.2271285248369,81.8820595708538,10.1045072154459,9.74906238524379,10.3033310092134,9.47787144623554,9.40210780160279,9.08306663183855,45.3192145247227,9.51338006061875,9.53133174550396,9.72556675838276,8.23278891126355,8.30020725335988,8.1670203928633,31.8000942663608,10.1514363502996,9.98376149509893,9.60585301277791,8.22302289010269,8.15939713867406,8.49150063726767,23.4864282687997,8.89133307229713,8.84920111711434,8.77386963277798,8.25111731702487,8.19558037732212,8.12821881053525,20.7996055501269,8.28434823958419,8.21602616815136,8.34027859878422,8.16510739890932,8.13066616034225,8.04527609501657,96.5704883105836,10.4619386795189,10.1414267955543,10.8894869463442,10.5054825518317,10.3521483160687,9.9010691359707,47.9246214866862,13.3853402692991,12.8628177395539,12.8944491362469,12.0557439065153,11.5021373632531,11.2836422140208,84.0408165000746,10.0721480378957,10.3615483422846,10.5238730513825,9.22442345609918,9.26634093091423,9.29386104676615
