"","Peak area - S10_GoatLiver_4 - No Normalization","Peak area - S10_QCS_1 - No Normalization","Peak area - S10_QCS_2 - No Normalization","Peak area - S10_QCS_3 - No Normalization","Peak area - S10_QCS_4 - No Normalization","Peak area - S10_QCS_5 - No Normalization","Peak area - S10_QCS_6 - No Normalization","Peak area - S11_ChickenLiver_3 - No Normalization","Peak area - S11_QCS_1 - No Normalization","Peak area - S11_QCS_2 - No Normalization","Peak area - S11_QCS_3 - No Normalization","Peak area - S11_QCS_4 - No Normalization","Peak area - S11_QCS_5 - No Normalization","Peak area - S11_QCS_6 - No Normalization","Peak area - S12_ChickenLiver_4 - No Normalization","Peak area - S12_QCS_1 - No Normalization","Peak area - S12_QCS_2 - No Normalization","Peak area - S12_QCS_3 - No Normalization","Peak area - S12_QCS_4 - No Normalization","Peak area - S12_QCS_5 - No Normalization","Peak area - S12_QCS_6 - No Normalization","Peak area - S13_ChickenHeart_5 - No Normalization","Peak area - S13_QCS_1 - No Normalization","Peak area - S13_QCS_2 - No Normalization","Peak area - S13_QCS_3 - No Normalization","Peak area - S13_QCS_4 - No Normalization","Peak area - S13_QCS_5 - No Normalization","Peak area - S13_QCS_6 - No Normalization","Peak area - S14_GoatLiver_5 - No Normalization","Peak area - S14_QCS_1 - No Normalization","Peak area - S14_QCS_2 - No Normalization","Peak area - S14_QCS_3 - No Normalization","Peak area - S14_QCS_5 - No Normalization","Peak area - S14_QCS_5 - No Normalization.1","Peak area - S14_QCS_6 - No Normalization","Peak area - S15_ChickenLiver_5 - No Normalization","Peak area - S15_QCS_1 - No Normalization","Peak area - S15_QCS_2 - No Normalization","Peak area - S15_QCS_3 - No Normalization","Peak area - S15_QCS_4 - No Normalization","Peak area - S15_QCS_5 - No Normalization","Peak area - S15_QCS_6 - No Normalization","Peak area - S16_ChickenLiver_6 - No Normalization","Peak area - S16_QCS_1 - No Normalization","Peak area - S16_QCS_2 - No Normalization","Peak area - S16_QCS_3 - No Normalization","Peak area - S16_QCS_4 - No Normalization","Peak area - S16_QCS_5 - No Normalization","Peak area - S16_QCS_6 - No Normalization","Peak area - S17_GoatLiver_6 - No Normalization","Peak area - S17_QCS_1 - No Normalization","Peak area - S17_QCS_2 - No Normalization","Peak area - S17_QCS_3 - No Normalization","Peak area - S17_QCS_4 - No Normalization","Peak area - S17_QCS_5 - No Normalization","Peak area - S17_QCS_6 - No Normalization","Peak area - S18_ChickenHeart_6 - No Normalization","Peak area - S18_QCS_1 - No Normalization","Peak area - S18_QCS_2 - No Normalization","Peak area - S18_QCS_3 - No Normalization","Peak area - S18_QCS_4 - No Normalization","Peak area - S18_QCS_5 - No Normalization","Peak area - S18_QCS_6 - No Normalization","Peak area - S1_ChickenHeart_1 - No Normalization","Peak area - S1_QCS_1 - No Normalization","Peak area - S1_QCS_2 - No Normalization","Peak area - S1_QCS_3 - No Normalization","Peak area - S1_QCS_4 - No Normalization","Peak area - S1_QCS_5 - No Normalization","Peak area - S1_QCS_6 - No Normalization","Peak area - S2_ChickenHeart_2 - No Normalization","Peak area - S2_QCS_1 - No Normalization","Peak area - S2_QCS_2 - No Normalization","Peak area - S2_QCS_3 - No Normalization","Peak area - S2_QCS_4 - No Normalization","Peak area - S2_QCS_5 - No Normalization","Peak area - S2_QCS_6 - No Normalization","Peak area - S3_ChickenLiver_1 - No Normalization","Peak area - S3_QCS_1 - No Normalization","Peak area - S3_QCS_2 - No Normalization","Peak area - S3_QCS_3 - No Normalization","Peak area - S3_QCS_4 - No Normalization","Peak area - S3_QCS_5 - No Normalization","Peak area - S3_QCS_6 - No Normalization","Peak area - S4_GoatLiver_1 - No Normalization","Peak area - S4_QCS_1 - No Normalization","Peak area - S4_QCS_2 - No Normalization","Peak area - S4_QCS_3 - No Normalization","Peak area - S4_QCS_4 - No Normalization","Peak area - S4_QCS_5 - No Normalization","Peak area - S4_QCS_6 - No Normalization","Peak area - S5_ChickenLiver_2 - No Normalization","Peak area - S5_QCS_1 - No Normalization","Peak area - S5_QCS_2 - No Normalization","Peak area - S5_QCS_3 - No Normalization","Peak area - S5_QCS_4 - No Normalization","Peak area - S5_QCS_5 - No Normalization","Peak area - S5_QCS_6 - No Normalization","Peak area - S6_GoatLiver_2 - No Normalization","Peak area - S6_QCS_1 - No Normalization","Peak area - S6_QCS_2 - No Normalization","Peak area - S6_QCS_3 - No Normalization","Peak area - S6_QCS_4 - No Normalization","Peak area - S6_QCS_5 - No Normalization","Peak area - S6_QCS_6 - No Normalization","Peak area - S7_ChickenHeart_3 - No Normalization","Peak area - S7_QCS_1 - No Normalization","Peak area - S7_QCS_2 - No Normalization","Peak area - S7_QCS_3 - No Normalization","Peak area - S7_QCS_4 - No Normalization","Peak area - S7_QCS_5 - No Normalization","Peak area - S7_QCS_6 - No Normalization","Peak area - S8_GoatLiver_3 - No Normalization","Peak area - S8_QCS_1 - No Normalization","Peak area - S8_QCS_2 - No Normalization","Peak area - S8_QCS_3 - No Normalization","Peak area - S8_QCS_4 - No Normalization","Peak area - S8_QCS_5 - No Normalization","Peak area - S8_QCS_6 - No Normalization","Peak area - S9_ChickenHeart_4 - No Normalization","Peak area - S9_QCS_1 - No Normalization","Peak area - S9_QCS_2 - No Normalization","Peak area - S9_QCS_3 - No Normalization","Peak area - S9_QCS_4 - No Normalization","Peak area - S9_QCS_5 - No Normalization","Peak area - S9_QCS_6 - No Normalization"
"605.45",11.8639254434636,13.1100706007433,12.8613208860626,12.7368768416279,11.0272708787548,11.3375685764363,11.0331510684852,7.40124232351099,10.9769226457708,10.3627295530554,8.99675805492167,7.51011998503842,7.69051713034782,7.76260580280089,7.29846239876265,11.9349128285629,14.0033772699578,12.5506465823424,10.7042085188426,10.3751333011651,11.2834029277038,20.6210519507746,10.6267085928896,10.3428541685038,11.3975284920221,9.42638043991579,8.91064124668612,8.77601980045831,19.79303853922,9.46123853770066,9.7069367733256,10.4138854366455,8.98619372739127,8.98619372739127,8.43021383392923,11.6392971242486,7.28061226328077,7.45750947587157,7.2185869868571,5.85958092817507,4.97424301741971,5.27167669381429,10.125462956742,14.8839454939799,14.4642846701112,13.5888956823986,10.7972412359143,11.1616169640222,10.58969918905,12.878503194466,13.2178699896869,12.6101086799635,13.2503304221752,12.6602566650541,13.100604725534,12.4434952307919,16.1006305126661,13.2699333311373,13.1605498277957,13.1583499438626,10.5241867149086,10.6466532819267,11.1762111467102,26.7640779311056,13.1977398268917,13.6980840904707,12.8577611762826,12.7441268101956,12.2114912106323,12.7038203779852,24.8814959381107,13.0598523804856,13.025261183436,12.6879857541395,11.8759064204623,11.8009528225551,11.7338592812883,14.1521184803128,13.4595199847101,13.011287034611,13.0253538211966,9.90014756679648,9.84723017613745,9.52861932560257,16.16893130145,11.5460979806428,11.6058911517377,11.0028450644318,9.36301195935911,9.16923435083102,9.94736837850962,9.89445935098234,10.7662314981811,10.7785375240018,10.1082235563105,9.18956254937242,9.39496877009799,9.83392314785069,11.8448740573733,9.2509775245919,9.25210011411853,9.04653113399457,8.95062017275704,8.71656636795428,9.16312540518848,25.685997570271,10.0385302423399,10.9520095857387,13.5923631347781,11.8731679833144,12.0859817786578,11.5681912724584,19.8371717045403,12.506038738364,13.0353556717897,12.99280489564,10.5455717845366,10.5063006193012,10.3572373816669,16.5332326102764,9.08370126780792,9.05440017681599,9.09842314020501,7.79940905725568,7.78667149924852,7.42784583110137
"610.386",7.92222417631262,6.06529923665162,5.9659320874185,6.25882035768752,5.40317253748567,6.01522098167582,5.51365645530363,8.62492135813282,5.38805284611765,5.66305164760508,5.82943914005127,5.12523633942352,5.0716292211421,5.00184648461949,6.88471104325219,6.5210970863787,6.66841660704335,6.39928669142194,5.34143035181788,5.12750916663744,5.6556756661109,37.5444527780952,6.40942953341375,6.2575805554484,6.74794265925116,5.74774746139177,5.26382839528769,5.24685180344619,11.7314512607223,6.058623411696,5.96888610901721,6.19268082902617,5.41432706564657,5.41432706564657,5.21673672684436,13.2127197328461,4.71081597791701,4.94291711062929,5.02073013306607,4.48754339884535,4.16421525329125,4.35312633941598,11.636608030076,7.33506416020545,7.05309815552386,7.46141896762298,6.51815527903454,5.93928245007935,5.82408644614233,8.61462950566822,5.74964300621709,5.62183890712942,5.47068611708093,5.40502833770196,5.53327868994481,5.40505308371805,17.0265064295321,5.72943788415513,5.74684918101104,5.67326772730968,4.81460736794803,4.95402724694489,4.84651735557661,36.0787840001324,7.31227298254989,7.74851521231101,7.4495118488548,7.06472330464736,6.6823113726012,6.64890522680394,28.6638779534491,6.75305091415852,6.54852482100253,6.55368845133471,5.95328833465657,6.15304958822583,5.75588885152168,10.4025056957318,5.73776226343772,5.70673950537251,5.52472992496302,4.70544595770658,4.78132331789746,4.68115650390307,7.40942886188677,5.92579532639356,6.01511896839498,5.70310618612913,4.80950227205437,5.0568651377873,5.13265990054215,7.38876143470833,5.77365310788459,5.8209717593009,5.1806167462097,4.40643226957065,4.54805815672193,5.2431788189611,5.71304788454373,4.93491776710654,4.91791882761112,5.1011025176669,4.90134449055992,4.97408927846288,4.92549004414302,37.4364192264291,6.53458046029822,6.63768765821169,7.45394792922142,6.23381408946255,6.11178290979595,6.66205224779828,11.4508962337178,7.2498867381235,7.21863499472805,7.32214610313073,6.18413088405115,6.22843920015465,5.95214965728659,20.2998986696776,4.9388541701431,5.10505779839931,4.97941874551424,4.15621963196756,4.06930725096584,4.04114206304599
"627.45",19.9075815470058,13.0140739454504,11.7226877824985,10.7429170426028,8.33019092410598,8.47900005291385,9.34258984771427,21.2661238799422,11.0154662335036,10.7977275800511,10.2897092731845,9.22291462291318,9.30480043091487,9.5048795560398,18.4214239865316,10.606200650535,11.4243971921591,11.5198190933891,9.76196663634579,9.07464829483633,9.65257841062539,53.5710637880335,11.8047544082105,10.854258192686,11.8630039432617,10.4275066285102,9.75937603365832,9.02831086397574,26.8757446629427,11.3140246465606,11.2003955387274,11.0334084077286,9.14008172285769,9.14008172285769,9.54912736546186,28.4197280530769,9.06543454857733,8.64425773125467,9.92240265426636,8.04665143813691,7.27022340832639,7.30155179632534,25.7502089042975,15.1226428943092,15.3777767212606,14.5626961747568,11.0325506099804,10.7337216544083,12.9886598311309,19.3027100912347,11.9220868748121,11.4852050383237,11.5315355018194,10.973045349123,12.8158670799251,11.6881126846536,39.1361446411987,13.0481519528554,13.0496479371116,13.1392924943407,9.66445517561918,10.7072932248811,11.4477716455636,58.2736274504922,15.0748313734054,15.6103106950179,14.5940003633202,13.6140016590936,12.9108721087951,12.9795416913763,52.0354508509964,12.7300450951293,13.2523119671924,12.269795089558,12.1801101589463,11.3750544511588,12.3946134430875,31.6217462888314,17.9867123411017,17.0987638927362,21.1112394878157,15.6192879768482,13.4589384762425,15.2502169926356,18.6675833783495,11.7342832877119,11.1294395612654,11.3865709230189,9.38346332838775,9.40264513538599,9.0284518272686,16.3422725029092,8.52151689921728,8.58035579775113,8.58214348433571,7.84691391019375,7.85819856234687,7.61724235694442,12.8576949607913,8.18468541279205,7.84327612402644,8.35442647691022,8.1046897816815,8.01876810010039,7.85720950738925,55.3641718787677,12.7505226018938,12.1545058106117,14.1006916167359,12.9426740606614,12.1064802823004,11.5124681528084,27.5906097742949,12.8628777270648,13.3939095512872,13.7528457869341,12.1423483078751,11.844204212051,11.434125970033,44.6564467179414,9.64003076986405,9.99653365450603,11.287212017642,9.88235120301115,10.2841347713591,8.56558293769545
"688.469",36.916043293027,12.3188331050477,12.1625065600276,12.7490133064222,11.1533822843004,10.6415304585459,10.2288854744183,23.9131955887217,10.8590649271234,10.5016769310038,9.91099275393684,8.90923250819117,8.5947488185489,9.12521352447467,20.1260287685451,10.1668853615583,9.78409140253093,8.98900335403642,7.8475251807189,7.5598088063199,8.21765243723221,32.9281310587836,9.85773666327884,9.76653630333176,10.180856704627,9.130531736611,9.16225422685098,9.16490153807054,46.7438873859184,9.40891843945318,9.51993790075799,9.30440285985878,8.87135025095571,8.87135025095571,8.89856064112524,38.3135651673384,8.79493966660408,8.73001241806314,8.93296694658496,7.83203406674879,7.87121931137828,7.81208591603845,27.2349877666193,10.6814283460793,10.6322785377002,10.8806363302514,9.72071247208988,9.41964341751486,9.50628951784204,35.7550604679593,10.2534945234456,9.79561713790156,9.94931131776234,9.72383587773346,10.0131953745254,9.66745365006427,17.2722204252758,10.1591455649535,10.232290326647,9.89568745573551,9.12931733593112,9.12827825728002,9.33744412137061,42.5567766582619,11.7268322253643,11.2991875807676,11.0624672988712,9.99687385791076,9.97703492982138,9.59471142908556,30.6793135393655,9.65626946300519,9.63947535159361,9.76085436715453,8.7116833197903,8.79899791570864,8.86694267294043,32.2654668640295,10.1912595318208,10.4347617093155,10.609767594158,8.7063655517266,8.84671710146269,8.83441132275939,26.5113603651755,12.4435190997056,12.1465890605556,10.7596992288627,9.26875399545497,9.47637225501196,9.49100073700755,19.9745980961778,9.04511775422752,9.05259262280954,8.70249840710772,8.01874018745858,7.86890521360064,7.82805463391009,17.0041619397228,8.00691273779908,8.03373683356247,7.93178238378439,7.74336125272347,7.61007518445245,7.49067700551184,40.6189763630633,10.5030341201829,10.8549886016927,11.2232531428205,9.81418864863047,9.15620287564375,10.4405808179477,47.9997255822704,11.2886718023072,10.9016064442073,10.8700687457891,8.93435061852919,8.77309965352552,8.92233812639953,26.3265253596926,8.90702841393268,9.30000545496063,8.9768017356319,8.04855808445709,7.92348316949685,7.86302461419712
"716.4",29.2282829499186,6.92987562491816,7.10984388222233,7.14358140829509,6.32798291913316,6.42636153788073,6.32906226272085,23.2910462450901,6.56834102654934,6.16337543808218,6.37380921473134,5.91066039370622,5.95633076389566,5.68972258359185,20.2468071030328,6.08570152943867,6.00548367045029,6.07585699371373,5.50710723462201,5.74022846159148,5.89360567293534,24.9772090308194,7.58111343592392,7.7824522312415,7.74656069744038,7.2130860801531,6.9031180038681,7.06053669040294,36.4707837935324,7.03637230675799,6.92113461747447,7.11748989926496,6.67244705606766,6.67244705606766,6.51073338900981,35.1591208781753,6.84750953552109,6.88703445475208,7.13486539059051,6.1251048022196,5.9626320248311,6.14387998739847,25.8477173210473,6.81812404597448,6.78981176280025,7.0737066350699,6.44452323642653,6.23900421608674,6.17501051481697,28.122072212959,6.65446707802023,6.58004786645182,6.64027133770404,6.46597874374568,6.76449066525876,6.4663785023443,13.7401327461741,6.65863545036172,6.66703900106384,6.99441758795866,6.34747725717059,6.31035789338821,6.32474974169618,32.8109920566187,8.07679428313724,7.98319201550606,7.92518616067397,7.33625478499772,7.26354636865674,7.06859291151767,26.2219518456183,7.19317825424785,7.1494650577418,7.16597049256522,6.66813712131546,6.44418844434146,6.74005095610221,28.7342645682509,7.10840537124067,6.99472905868396,7.214533859722,6.19065036309008,6.1108586796142,6.03761879051418,21.4493418839712,6.85142200118696,6.57657596132701,6.40169164428871,5.53523969807156,5.57457183534713,5.7241507618841,20.8699812220938,5.84125099222247,5.75447238637679,5.44485674697497,5.11562180993947,4.95184762087537,5.388477892468,13.9725578839971,5.44818151723463,5.3297363139746,5.37664360220429,5.12302774445159,5.24913007930235,5.21810636423002,31.6359120175689,7.8250955735481,7.29461670494038,7.530738737635,6.83225054452697,6.91577741977585,6.77883547456373,38.7726774309816,7.20246114812606,6.82009442978607,7.24847309810189,6.59174439897959,6.52024198160893,6.10841749530073,20.7548108710984,6.43006734487,6.47546348048866,6.42920823833812,5.83175546306185,5.95518528851979,5.93008979171285
"734.5",25.3115004724089,6.860011718041,6.70989500912284,7.28337317951669,6.31470339902716,6.27657079720628,5.93674232407372,33.0522003347765,5.92733937098553,5.94768848380023,5.6939784689356,5.27863278544533,5.22616307538605,5.16354241895438,25.9515609946806,5.35368669163691,4.6290091724568,4.08256551871415,3.61487741404931,3.68764148901587,3.9769540680329,57.2079806818713,5.87412291454091,5.93064389321418,5.73456475235923,5.12639242974933,4.76710909774377,5.26318592024882,37.0641823521779,5.19096869137382,5.1407864348776,4.33428472889038,3.98012913125679,3.98012913125679,4.49556366120962,39.457121978678,4.74875753056137,4.83359521612908,4.95060628708263,4.2970132581186,3.98033705921057,4.06303000643992,37.7161674049659,5.63337699869061,5.66078421331293,5.16303241562441,4.18337524063805,3.93066961692598,4.71666731635708,28.3446943453156,5.70281415381288,5.60665594631561,5.50609582702602,5.76658257683157,5.8556912565912,5.48732532352182,42.7957672257215,6.21435157483886,6.16246122870728,6.26018659689352,5.51912828910846,5.636691524295,5.47816032138005,62.6435756494342,5.32925260752902,4.92289026897507,4.97226824857207,4.4150532300402,4.4112232430574,4.27255174050346,60.8312891406861,4.46978429359581,4.3931737587933,4.2329417324905,4.11475287470444,3.92440173655659,4.01208547424342,34.2878123174621,5.24813395429371,5.27930281231479,5.39789043625491,4.44149806670674,4.49956744740961,4.64848190797565,21.6746981996353,5.63284351966871,5.39397539660596,5.02232632237288,4.38991885868406,4.16082819384896,4.43192898751116,21.5757806403755,3.59851884773906,3.756579741175,3.35238788123657,3.29459721157824,3.44173145441628,3.36580297657123,15.2162069833812,3.17867206321492,3.18927714930957,3.15377878345475,3.0075303968475,3.05681285575788,3.05384157357779,67.3755495204334,6.23732475981959,5.89751818584987,6.18055049554459,5.5402045998061,4.8270734142868,5.15701236230484,35.2862735536146,5.83930815770453,5.25645372382738,5.42690996467647,4.60702857200289,4.53368348486955,4.615072408291,46.7284657452135,5.17425384702821,5.4110166471716,5.38722936577509,5.05236105304872,4.69912208000971,4.78665371863623
"735.5",12.9702668098564,8.42024856051708,8.27558223471844,8.39011579325735,7.68085871699634,7.2903275922072,7.34237086973623,15.6475081261687,6.94016758005933,7.05537998234676,6.68954100586563,6.2240346554885,6.17967648132971,6.06293509452481,15.7058774097198,6.87260465147541,6.67433927644172,6.21202201133766,5.67755697887504,5.62772082468593,5.58381662287816,29.0576822549408,7.07494693644324,7.1864210697717,7.05995718968405,5.90153264409646,5.91768320238887,5.97300130586746,20.9165723368739,5.84788881831105,6.20956508853356,6.04283742875892,5.17126091088966,5.17126091088966,5.65593673967031,21.1745670315153,5.36619377084194,5.50536278828734,5.62350095634715,4.45914477407829,4.40720751450212,4.30389607557107,20.372488788406,8.56091249044397,8.64333325940107,8.31624901536334,7.03202053545804,6.64494816596625,7.05405469141991,14.1557082830826,6.63470089346267,6.4091348944204,6.45361665685605,6.75675699732832,6.77107971059454,6.65822662136742,21.3616041679736,7.20962470003937,7.16948219916936,7.27213369233046,6.46832840736619,6.51410801064779,6.45457743709401,33.0492818235039,7.92647229111636,7.71432023750498,7.59232323573285,6.77884950671274,6.62103698488466,6.73073564714258,29.5979728078196,6.94321584745929,6.70346235877845,6.61895221157087,6.23985519612941,6.10474599892732,6.28542103559856,20.0650844432938,6.56486725391795,6.44054880953174,6.71696585613274,5.8368282124258,5.9005967533067,5.98886724038745,13.4094970746622,8.20849940931578,8.1014962378509,7.97834681610181,6.88581361309372,6.6968603595898,6.44864765252058,12.8188317030724,5.75454054295293,5.83616768696456,5.55012044608356,5.26489259533855,5.45007281281707,5.35496561050154,9.31503679383806,5.3598871599953,5.41453693365377,5.52228657376461,5.30709558216374,5.28480244091933,5.15382307417612,34.0822932880966,6.82936660474789,6.64658704432055,7.20673041658046,6.4776656243405,5.84738422877905,6.23302175720079,19.8338338987299,7.69484515397761,7.50639798842296,7.34760142073664,5.97829110377201,5.74301570331662,5.79996879051125,23.3090641479934,5.68702484012673,5.79257693636135,5.71062435311795,5.25917352247114,4.96918599460958,4.98763813786956
"741.5",18.0690112101815,5.22732102811428,5.30712783857952,6.23100620720447,5.52590158639646,5.31699432308425,5.38466975269151,23.3261846675505,5.18162917644896,5.06440088982788,5.44944075378208,4.56168370603163,4.47338268379962,4.44671827470381,23.8348712717741,4.90281220307766,4.77274496809851,4.6165528442425,4.51455971053221,4.46264738804734,4.42446459647569,38.4352799642874,5.75685554368084,5.49171527614972,5.66798006818651,5.27085041123936,5.2977728994064,5.27545537231628,22.3965323089932,5.16796820191018,5.34085292518734,5.59668597880523,5.35296793554598,5.35296793554598,5.22876680611638,43.5408410307634,5.03083437407796,4.99151101268655,4.98026670891502,4.82381472775037,4.73620404512645,4.63409962328834,30.8181638345166,5.81754428472058,5.80896293292133,6.37892538776854,5.73036212310367,5.60662394940489,5.64928419950547,15.1540572286262,5.33298431751206,5.22496368217883,5.15922178207004,5.36074417070831,5.44727644523674,5.30972885413619,22.5617555795204,5.48083171710338,5.46294916380305,5.54257208367585,5.43914383801248,5.2714051929003,5.00709846431776,36.8810806884816,6.23184166056026,6.11564984475222,6.12475858921638,5.52417614357624,5.3409029980027,5.4928987910168,27.8844309892,5.51677404690904,5.46391695168233,5.5034935728441,5.11368144499993,4.85086830371821,5.04239961035974,39.4347163426057,4.98425060522396,5.05566877985278,4.9924162743399,4.16669745537182,4.24942465523555,4.32173623360873,14.651700584774,5.10914180296762,5.02717817555262,4.84922948335275,4.37275684974285,4.36103195328641,4.18937785226861,17.8437033597701,4.64382061571127,4.5642758241241,4.12504250579103,3.91052523624813,3.84419172104321,4.27759393564298,8.75686715597243,3.95533929983605,3.95999130246198,3.88251524753594,3.85927715842453,3.81768112964275,3.72679031603982,41.8014742169817,5.68478450781254,5.48822225631523,5.71525073151416,5.5050405915072,5.12547076861084,5.2919865744331,25.3643954437837,5.40125132491241,5.69512860037983,5.85481910124063,4.8617086545084,5.19026081959545,4.97193202287966,35.1297331743387,4.51628440631352,4.65847553826356,4.41730591836522,3.89810547340928,3.7639659833617,4.29727865799906
"742.5",21.2886526509558,7.14956705942192,7.0012329372372,7.25404273249719,5.88759666962704,6.02274655586891,5.88756586053856,22.0105657357406,6.09039715241825,5.73084208122951,5.81822829523173,5.13070294574789,5.35242020888391,5.31819405013545,19.7856579692258,5.60589479580927,5.34633781016582,5.30190631200998,4.8726357506954,4.50867497984985,4.99641639863085,33.0854396922494,5.92506908904962,5.92272388740843,6.1919766012556,5.39855934884738,5.3118303644551,5.2392923073501,23.5473344925464,5.5002315901241,5.60451115122664,5.99639610973479,5.23871136272009,5.23871136272009,5.36033546051745,35.2340552154725,5.06474869041175,5.0109275099197,4.96783679260614,4.64397276316262,4.5664595012863,4.67120785068037,25.4929218392934,7.05683744132998,6.96063880743032,7.29819536155578,6.22460842495206,6.23039203748973,6.3629356260024,18.2677147349541,6.14298192387268,6.26111657333876,5.94083713608679,6.13624498245729,6.3298885718166,6.20414934454078,20.1295780050543,6.41221447478253,6.71167504921123,6.51745303558901,6.27001724995987,6.15955144766617,5.76899094210003,37.900597479416,6.97311792712743,7.06174692811985,6.7949423395059,6.36025371274976,6.2549672864326,6.14248540921787,28.6777762546867,6.18261053896771,6.0658633274984,6.08687710943114,5.57548909888332,5.52157943683987,5.60217538049816,29.032236038967,6.22669246396522,6.24529783458219,6.13833519146912,5.10864983753544,5.11181955713838,5.18727742280014,15.2806364360486,6.24322573747688,6.10646766316798,6.13750996674988,5.31016161566703,5.30374989400403,5.11377653773786,17.2790308677624,5.51314012532525,5.50727420314201,4.98803551460797,4.71704858270874,4.85577367684732,5.23120139724302,9.78867356843825,4.82463600057887,4.75716133074143,4.69873501904843,4.51993766843887,4.58830181406861,4.47328369267405,35.7058984404205,6.17104986896499,6.40124647790534,6.5484228630084,6.12748376387326,5.84420035684526,6.24817117932229,26.2714161206615,6.34873204421748,6.66258970603601,6.74879422033223,5.49385104130319,5.4540231056173,5.6465874399128,27.5499029204824,4.95725530854947,5.31402866136897,5.05713700420467,4.31037330862752,4.37015457932508,4.68992347825895
"748.85",66.0187232006163,11.4616949225636,11.6028018652085,12.2667032116812,10.9578045524987,10.8757988777268,10.530231929492,23.884910957694,11.1661543582263,11.0272167525115,11.0243892429701,9.99749253749524,9.69481080031712,10.1363972345796,25.7127168532585,10.9453966824161,10.8393242679118,10.1710460735687,9.19502084562505,9.04039767021967,9.79924304867229,164.620601685444,13.7138428260684,13.0847480604488,13.2227255189651,11.3689544223512,10.976653097549,11.2747410060917,96.4658845106153,11.9322632158094,11.8259094678751,11.7910418929788,10.5412843896562,10.5412843896562,10.8175551832042,41.2118065731027,10.9600212614387,10.2718777803117,10.4065637766818,9.5796178079646,9.05637052243828,9.57056845060122,32.5163376424842,12.0588258489869,11.8395902384508,12.1325621013174,10.3491348297935,10.4659009638937,10.4558924381136,69.6071783873418,10.7887743612681,10.7078277586885,10.6353218381762,10.8550709283458,10.9876900249547,10.2036527798908,104.851030005355,11.2670662163993,11.0681462256371,10.9085665635461,9.68415851123732,10.229042616943,10.0343631602338,161.406091966352,10.4233591852686,10.956342588638,10.5366354374028,9.94591712265089,8.97562969811479,9.39184500252429,134.299133201752,8.90921380539679,9.28988995701114,8.77197304224739,8.69750148470971,7.96589968996579,8.40336980049303,36.3495728079386,9.12969643834955,9.38170693445332,9.91426485790779,7.89996949282722,7.8202968899895,8.01766928030866,59.5774384709324,9.43492368587326,9.32995256345471,9.16719094596239,7.72761240995395,7.72747212730724,7.33837306149175,19.582272248438,7.23836410684684,7.02739091689739,6.82021859262305,6.31009795212425,6.12053970225692,6.30513049066536,35.0664127316304,6.44599478104996,6.33294681907199,6.46579580898338,6.13938919035053,6.25961935915849,5.90543148278087,153.177868463416,12.3682052755664,12.7507430957662,13.4881873335645,12.5235221649062,12.175551570292,11.7150690003372,103.962690208584,13.0349696729027,12.6145026814151,12.8164642637703,10.996260261876,10.9485019407998,10.5272530402499,126.793876721438,10.8399205722982,10.8268769074726,11.2573968274358,9.64037334357382,9.85392271293681,9.51776500036412
"756.6",24.1916289447127,7.41416392951093,7.47727395335306,7.68838559610373,7.21955071151924,7.16602653104234,7.28086968786701,24.5328000426914,6.80220812550551,6.96920270665995,6.95941215404482,6.67303088475428,6.8104402259663,6.74582435327567,23.7380160625046,7.59814684331999,7.19796561047268,6.49859959047289,5.96449858028562,6.03930555124487,5.64689693215158,56.3460095286919,7.6015848157531,7.67834259459621,7.88296030858554,7.38713420079763,7.1668305322084,6.90016142737804,38.7742803871795,7.26091833356706,7.34923256366964,7.60753024079849,7.49975786542549,7.49975786542549,6.81931639258426,40.1552630656128,6.40343809959959,6.07725244731734,6.53326146428626,5.81790861024726,5.82069765403282,5.94933379545981,33.466427170944,8.41319942158285,8.33431495209976,8.49062241780131,7.17108964194822,7.42544613884717,7.01032400253444,28.1118698232893,7.65836745584346,7.59167100029456,7.49435879221792,8.13276769247568,8.43375456687389,7.55006161766674,36.4546580907632,8.37615275705563,8.44654979752963,8.45966582192506,8.03109612661551,8.09127431115546,7.63184253955369,59.0173200881321,8.32451573996002,8.74103236543243,8.53204441412945,7.94788157850465,7.36281877753904,7.15052695347766,49.7081692756489,7.41655537466217,7.20349558017764,6.92116245359827,6.44481813225378,6.2659663536581,6.52295978947159,38.3532145859991,9.16203815134856,9.09267215615603,8.95865731743398,7.32689349445327,7.07536318157336,7.22921325638633,24.3862564917426,8.94584247763466,8.47695053594538,8.7678459994324,7.4171526849918,7.5672729034516,7.05778719180607,19.752214961352,6.17408655886687,6.257887998111,6.07135118215382,5.85573915262926,5.87858027295525,5.62157783748835,16.6436813461472,5.67627373099996,5.42271516290034,5.542995197254,5.60189159565937,5.5042040245415,5.23543737547998,66.7498581218774,8.28263880329106,8.07145300889241,8.73602986433034,8.3086742707581,7.99991378063667,8.19804825123907,36.4337820735076,8.76368209123044,8.54580110018334,8.36893547701823,7.49990921919004,7.355191187354,7.2776475769468,44.7222707429503,6.97837406132689,7.40253543006876,7.15921535361115,6.66656828344558,6.94934147298217,6.83284226268884
