meta.name,Peak area - S10_GoatLiver_4 - Total Ion Count,Peak area - S11_ChickenLiver_3 - Total Ion Count,Peak area - S12_ChickenLiver_4 - Total Ion Count,Peak area - S13_ChickenHeart_5 - Total Ion Count,Peak area - S14_GoatLiver_5 - Total Ion Count,Peak area - S15_ChickenLiver_5 - Total Ion Count,Peak area - S16_ChickenLiver_6 - Total Ion Count,Peak area - S17_GoatLiver_6 - Total Ion Count,Peak area - S18_ChickenHeart_6 - Total Ion Count,Peak area - S1_ChickenHeart_1 - Total Ion Count,Peak area - S2_ChickenHeart_2 - Total Ion Count,Peak area - S3_ChickenLiver_1 - Total Ion Count,Peak area - S4_GoatLiver_1 - Total Ion Count,Peak area - S5_ChickenLiver_2 - Total Ion Count,Peak area - S6_GoatLiver_2 - Total Ion Count,Peak area - S7_ChickenHeart_3 - Total Ion Count,Peak area - S8_GoatLiver_3 - Total Ion Count,Peak area - S9_ChickenHeart_4 - Total Ion Count,Peak area - S10_QCS_1 - Total Ion Count,Peak area - S10_QCS_2 - Total Ion Count,Peak area - S10_QCS_3 - Total Ion Count,Peak area - S10_QCS_4 - Total Ion Count,Peak area - S10_QCS_5 - Total Ion Count,Peak area - S10_QCS_6 - Total Ion Count,Peak area - S11_QCS_1 - Total Ion Count,Peak area - S11_QCS_2 - Total Ion Count,Peak area - S11_QCS_3 - Total Ion Count,Peak area - S11_QCS_4 - Total Ion Count,Peak area - S11_QCS_5 - Total Ion Count,Peak area - S11_QCS_6 - Total Ion Count,Peak area - S12_QCS_1 - Total Ion Count,Peak area - S12_QCS_2 - Total Ion Count,Peak area - S12_QCS_3 - Total Ion Count,Peak area - S12_QCS_4 - Total Ion Count,Peak area - S12_QCS_5 - Total Ion Count,Peak area - S12_QCS_6 - Total Ion Count,Peak area - S13_QCS_1 - Total Ion Count,Peak area - S13_QCS_2 - Total Ion Count,Peak area - S13_QCS_3 - Total Ion Count,Peak area - S13_QCS_4 - Total Ion Count,Peak area - S13_QCS_5 - Total Ion Count,Peak area - S13_QCS_6 - Total Ion Count,Peak area - S14_QCS_1 - Total Ion Count,Peak area - S14_QCS_2 - Total Ion Count,Peak area - S14_QCS_3 - Total Ion Count,Peak area - S14_QCS_4 - Total Ion Count,Peak area - S14_QCS_5 - Total Ion Count,Peak area - S14_QCS_6 - Total Ion Count,Peak area - S15_QCS_1 - Total Ion Count,Peak area - S15_QCS_2 - Total Ion Count,Peak area - S15_QCS_3 - Total Ion Count,Peak area - S15_QCS_4 - Total Ion Count,Peak area - S15_QCS_5 - Total Ion Count,Peak area - S15_QCS_6 - Total Ion Count,Peak area - S16_QCS_1 - Total Ion Count,Peak area - S16_QCS_2 - Total Ion Count,Peak area - S16_QCS_3 - Total Ion Count,Peak area - S16_QCS_4 - Total Ion Count,Peak area - S16_QCS_5 - Total Ion Count,Peak area - S16_QCS_6 - Total Ion Count,Peak area - S17_QCS_1 - Total Ion Count,Peak area - S17_QCS_2 - Total Ion Count,Peak area - S17_QCS_3 - Total Ion Count,Peak area - S17_QCS_4 - Total Ion Count,Peak area - S17_QCS_5 - Total Ion Count,Peak area - S17_QCS_6 - Total Ion Count,Peak area - S18_QCS_1 - Total Ion Count,Peak area - S18_QCS_2 - Total Ion Count,Peak area - S18_QCS_3 - Total Ion Count,Peak area - S18_QCS_4 - Total Ion Count,Peak area - S18_QCS_5 - Total Ion Count,Peak area - S18_QCS_6 - Total Ion Count,Peak area - S1_QCS_1 - Total Ion Count,Peak area - S1_QCS_2 - Total Ion Count,Peak area - S1_QCS_3 - Total Ion Count,Peak area - S1_QCS_4 - Total Ion Count,Peak area - S1_QCS_5 - Total Ion Count,Peak area - S1_QCS_6 - Total Ion Count,Peak area - S2_QCS_1 - Total Ion Count,Peak area - S2_QCS_2 - Total Ion Count,Peak area - S2_QCS_3 - Total Ion Count,Peak area - S2_QCS_4 - Total Ion Count,Peak area - S2_QCS_5 - Total Ion Count,Peak area - S2_QCS_6 - Total Ion Count,Peak area - S3_QCS_1 - Total Ion Count,Peak area - S3_QCS_2 - Total Ion Count,Peak area - S3_QCS_3 - Total Ion Count,Peak area - S3_QCS_4 - Total Ion Count,Peak area - S3_QCS_5 - Total Ion Count,Peak area - S3_QCS_6 - Total Ion Count,Peak area - S4_QCS_1 - Total Ion Count,Peak area - S4_QCS_2 - Total Ion Count,Peak area - S4_QCS_3 - Total Ion Count,Peak area - S4_QCS_4 - Total Ion Count,Peak area - S4_QCS_5 - Total Ion Count,Peak area - S4_QCS_6 - Total Ion Count,Peak area - S5_QCS_1 - Total Ion Count,Peak area - S5_QCS_2 - Total Ion Count,Peak area - S5_QCS_3 - Total Ion Count,Peak area - S5_QCS_4 - Total Ion Count,Peak area - S5_QCS_5 - Total Ion Count,Peak area - S5_QCS_6 - Total Ion Count,Peak area - S6_QCS_1 - Total Ion Count,Peak area - S6_QCS_2 - Total Ion Count,Peak area - S6_QCS_3 - Total Ion Count,Peak area - S6_QCS_4 - Total Ion Count,Peak area - S6_QCS_5 - Total Ion Count,Peak area - S6_QCS_6 - Total Ion Count,Peak area - S7_QCS_1 - Total Ion Count,Peak area - S7_QCS_2 - Total Ion Count,Peak area - S7_QCS_3 - Total Ion Count,Peak area - S7_QCS_4 - Total Ion Count,Peak area - S7_QCS_5 - Total Ion Count,Peak area - S7_QCS_6 - Total Ion Count,Peak area - S8_QCS_1 - Total Ion Count,Peak area - S8_QCS_2 - Total Ion Count,Peak area - S8_QCS_3 - Total Ion Count,Peak area - S8_QCS_4 - Total Ion Count,Peak area - S8_QCS_5 - Total Ion Count,Peak area - S8_QCS_6 - Total Ion Count,Peak area - S9_QCS_1 - Total Ion Count,Peak area - S9_QCS_2 - Total Ion Count,Peak area - S9_QCS_3 - Total Ion Count,Peak area - S9_QCS_4 - Total Ion Count,Peak area - S9_QCS_5 - Total Ion Count,Peak area - S9_QCS_6 - Total Ion Count
762.6,725.1334,470.2109,487.7144,969.2988,827.8878,541.19336,481.58386,716.3359,858.2406,900.79254,966.6034,573.2911,780.2274,468.18515,777.82733,865.21826,786.0379,952.37714,164.573,162.07408,159.23497,154.237,152.01524,149.91078,157.91129,157.08774,152.62169,149.58878,150.29018,150.59464,162.24568,161.40768,155.79082,152.87123,152.2163,156.59282,156.4785,156.7193,151.04979,141.26752,140.54816,142.0252,146.48259,149.56201,144.78917,145.41048,146.63083,146.12733,156.98193,157.10262,152.18822,149.60953,148.49098,153.67993,159.76337,160.8515,158.63242,152.85387,151.2029,152.64836,156.94543,155.72906,150.12283,146.76205,148.59108,151.95914,157.00162,158.93837,152.11803,145.31383,145.7306,151.59206,152.62387,151.48613,146.96379,144.14127,144.49506,148.70598,149.54387,151.44264,146.22449,142.78413,142.4921,145.73972,150.82115,150.75832,150.68562,145.38507,144.29297,144.20103,157.9754,160.5197,148.9744,146.18504,145.74065,157.15623,161.53221,160.1823,157.5995,153.93488,153.39851,156.29065,156.84592,158.20757,151.42404,150.63185,152.0759,155.3689,157.92351,158.16934,151.8221,139.78612,141.85596,143.28723,152.76299,152.03105,147.96875,146.69418,146.30368,147.19847,153.55707,153.74893,149.41187,146.11563,148.33936,143.5969
768.5,226.23186,186.5944,183.48924,383.0777,257.89896,221.7304,186.79897,220.44026,319.42645,352.65262,364.37524,213.24854,246.68495,185.45074,229.95636,334.6691,254.82689,356.18973,66.00736,67.02303,69.444885,70.16295,68.55,65.80386,70.271706,70.34652,66.96984,68.465775,68.8924,69.84435,72.050735,67.78202,63.97599,63.54363,63.33217,65.03498,72.42731,70.27807,64.7765,62.822872,62.55561,64.189674,66.52697,66.509285,64.576866,65.73286,66.48795,66.77739,72.51363,72.91457,68.71185,69.60901,68.29645,73.388504,66.840004,67.573006,65.40046,64.08014,62.633686,65.22159,68.15833,67.69728,64.97418,65.39204,67.11063,67.65169,69.83777,70.29997,68.45928,65.39167,65.386696,68.06745,69.43875,68.42635,67.01097,65.99656,64.47201,67.4201,65.73527,65.19755,61.691315,59.26476,59.100178,63.485825,72.602585,73.02331,71.259384,67.426056,67.53485,67.39604,72.923096,72.84288,69.314156,68.37778,68.57929,72.56537,68.695045,70.68843,67.50342,67.8966,68.7438,70.2448,64.88833,65.89283,63.893818,63.598976,64.426,63.578403,72.278755,72.049614,64.16793,58.155876,57.44974,61.73137,72.22549,71.13375,65.55184,65.57602,64.8198,68.06269,68.348785,67.93895,65.152534,66.1617,67.54857,66.294914
769.666,288.53256,286.97424,295.9926,760.9429,350.98672,348.40002,298.6902,281.27078,618.3606,705.5517,702.3025,326.95502,301.53192,292.93185,313.06042,654.269,325.77948,701.7076,109.4979,107.14873,103.8795,101.04046,100.483215,99.863655,101.53301,100.57841,98.55241,96.16088,96.16388,96.380295,104.34339,105.80864,105.089355,105.08315,104.593445,104.35335,106.57123,105.17419,100.39408,96.901245,96.690216,96.40277,100.30737,102.37306,100.58247,101.79935,102.60708,101.33571,108.32634,109.1237,105.819115,106.59981,107.0911,107.77168,104.44644,105.834404,104.9447,104.30813,103.8069,103.49222,101.22894,100.51029,96.68495,95.16233,96.60562,98.78897,104.58154,104.82533,99.74621,96.48006,98.083015,102.08537,99.97809,99.37327,99.03518,98.318306,99.09444,99.782936,102.13265,104.1716,103.03116,102.13258,101.61245,102.75036,105.148186,105.5725,105.187744,102.83863,101.63831,101.182106,100.21283,101.4929,96.063576,95.37278,94.74271,100.53666,107.26248,107.65152,104.31029,102.06523,100.46607,106.66827,105.56794,105.71564,103.282196,103.04953,103.75574,106.29072,106.72936,106.083855,103.85961,99.88975,101.50707,99.88286,105.59713,104.880196,103.32363,103.540665,103.860085,102.577484,102.43304,102.566086,102.52698,102.94033,105.31121,98.19532
770.6619999999999,659.5286,546.3232,569.1515,1143.4846,759.6037,693.68646,563.42395,636.531,935.51776,1019.5563,1057.1653,734.05225,755.1078,542.2635,651.28815,969.38324,745.62823,1066.8698,150.8795,148.162,144.28986,140.66934,138.92046,137.5014,143.58429,142.53572,139.70879,135.33354,135.71774,135.97284,143.7315,145.78839,145.15544,144.42813,143.84134,143.92784,148.26381,145.80797,137.71819,131.31602,131.82135,131.41277,137.11226,140.5876,139.53154,141.38562,142.61191,139.36996,147.87544,148.81355,145.94484,144.94925,145.88377,147.07262,145.5883,146.77061,144.77548,142.76263,141.59618,141.24562,144.03625,142.32149,136.95026,133.68893,135.40112,137.07455,142.76741,144.20934,138.88933,134.17667,135.67612,139.29242,141.79117,140.30157,137.78519,135.71405,135.95616,137.75838,138.63072,140.6351,138.5755,137.0413,136.89072,137.79393,145.5406,146.05423,148.43126,142.56781,141.27173,140.13661,140.07306,141.54652,134.44356,132.60641,131.713,139.45613,148.50871,150.08568,145.36002,141.79613,140.74565,148.99437,144.33829,145.07816,141.65672,141.05606,142.18652,144.86542,149.24756,149.14418,140.84875,132.84494,135.33896,132.90955,145.2351,145.28217,142.73962,143.1125,143.01875,142.3107,142.60999,143.30986,141.22516,139.49733,143.77756,132.94981
772.6060000000001,1330.1553,1215.475,1398.4967,3533.7102,1460.8676,1515.5457,1335.7246,1306.7013,3185.6387,3269.53,3392.265,1648.418,1564.3431,1236.6328,1341.6324,3085.9517,1457.2274,3514.1287,255.70612,253.84117,250.76546,245.24751,241.80563,234.92311,247.55354,245.70905,233.5589,231.03145,232.24721,232.81013,253.87088,259.58124,257.8703,258.18277,257.74182,255.80606,247.88916,244.88481,232.6944,222.93321,223.10532,218.32196,239.09198,246.1557,246.80998,250.10703,251.75017,243.4062,242.86496,243.5598,234.68242,237.28955,240.28452,243.29175,249.74867,252.71562,249.52837,249.63815,247.78384,244.86903,242.76306,240.45679,226.42451,222.47894,226.0453,233.26888,252.06711,254.89713,247.34966,242.1904,241.66322,244.13689,235.28677,232.06615,224.82541,220.96384,224.04422,230.49045,237.3633,241.82275,234.7522,233.57135,233.94768,233.90099,244.6315,246.35611,250.59436,247.17612,245.7121,242.81303,251.11346,252.0427,238.95285,233.32132,229.83073,250.61366,254.40958,254.72473,245.14453,243.18025,241.26518,248.94154,252.4984,254.16913,245.18193,244.24777,246.48901,249.76274,245.0333,244.00676,233.3324,221.9402,226.84912,219.41858,251.50179,251.56837,249.50125,252.1969,253.10213,247.97287,234.70154,234.41351,232.618,234.78622,242.54132,226.72746
773.6,322.28058,318.41052,337.1236,739.4217,395.03384,399.56677,332.0139,314.13098,623.73004,687.13074,691.2405,392.8087,357.24902,322.06128,336.2102,646.7333,374.67593,700.2903,88.40444,87.274025,85.509285,83.66287,82.95586,82.04667,84.41219,83.914665,83.40314,81.16657,81.30263,81.27986,85.62218,86.72499,86.05604,86.37713,86.51124,86.24523,90.10438,88.04373,83.23708,79.938385,80.63702,79.52443,84.489006,85.975555,87.294975,89.07236,90.36528,86.581955,87.816086,88.62583,86.315,87.024956,87.45902,88.71763,85.27063,86.68333,84.71369,84.75249,84.49232,85.02719,85.267586,84.361755,81.71831,79.743774,80.55417,81.543335,86.05922,86.371864,83.680275,83.099724,83.015976,84.315414,83.9822,83.077286,82.64603,81.74224,81.720604,82.26074,83.34092,84.39146,82.77478,82.26298,82.59732,83.39679,91.47201,92.02217,92.751045,89.059425,88.70417,87.215034,83.883255,84.385925,81.84566,80.921776,80.222336,83.92461,89.11279,90.435555,86.27836,84.85863,84.21158,90.57561,86.06139,86.34925,84.934166,84.71743,85.22979,85.973404,88.91529,88.65718,84.80628,80.24904,81.148026,80.63285,89.82262,90.8474,87.87361,89.363556,89.364296,89.60567,85.57264,85.9695,84.90577,84.42786,86.310135,81.59954
774.68,1637.2567,1408.0963,1436.8442,3484.5088,1847.978,1669.4373,1449.4845,1584.7795,2926.3245,3202.9363,3286.518,1785.9946,1894.541,1395.2726,1671.8301,3024.767,1842.0365,3267.6685,292.90863,289.8241,283.91705,278.65494,277.0895,270.2803,273.24667,270.33655,258.93005,262.4772,262.36252,262.79074,285.3602,294.50067,292.9009,294.3465,292.83795,291.82385,272.5706,265.47946,259.5983,258.47055,260.32864,246.57515,266.73508,276.7017,283.4135,289.0838,292.98123,275.2209,270.76108,272.80054,274.64084,280.526,284.16656,271.1677,286.80142,290.4865,286.47867,289.22665,288.23303,282.68936,262.83127,260.57895,252.02399,253.1226,257.83228,257.80264,281.34222,283.6879,279.47623,270.5423,273.67816,275.47574,251.78162,250.53932,253.7062,257.29416,262.2187,253.5848,266.2346,275.21448,275.36356,274.2083,272.91907,269.8444,286.72803,289.2392,293.173,284.92905,282.7027,277.43417,276.077,277.5344,268.8387,264.55035,260.44266,276.11414,278.69113,277.50226,269.3711,270.24225,265.39157,277.20676,288.01312,288.11002,279.77448,279.49097,281.21646,285.7537,272.3468,271.57874,269.38586,265.7249,270.4931,254.73553,285.77243,289.5362,287.73813,291.8729,292.82413,287.13126,261.1692,263.01483,271.41595,277.04788,285.80743,255.35806
780.6,1129.0521,1173.6361,1239.1184,3150.9573,1105.3445,1422.4419,1211.6849,1119.1947,2460.1829,2827.115,2874.1018,1626.6544,1266.4104,1174.0933,1081.4785,2620.2751,1212.3604,2828.1318,220.13911,220.42409,211.70921,205.13434,203.8549,199.8684,217.6521,216.4537,207.61737,201.91197,203.24074,204.72461,225.34624,225.90189,218.34558,214.63994,213.82802,218.95143,210.88121,209.67743,200.72253,190.42001,189.27563,186.09367,202.68904,206.77379,202.12518,205.09195,207.98929,202.7534,205.43486,206.21693,200.96214,201.77675,202.05261,205.37335,215.13783,220.52504,208.8203,207.44374,206.64688,209.30045,212.05681,209.59178,197.38815,193.76653,197.40092,202.41364,220.32825,223.44347,214.37526,207.31937,206.32474,211.90392,201.25543,198.4124,188.61922,189.39075,191.96477,197.91167,202.35858,206.2355,195.24565,191.70839,191.6621,197.6371,206.53703,209.26604,212.58664,207.6961,207.8485,201.72948,217.33063,218.6806,206.68697,201.07797,198.2335,217.04004,215.80579,216.09538,209.07265,210.79634,209.1159,215.53233,215.73746,218.84314,209.40231,207.58386,210.25896,210.98767,211.82031,211.16438,200.01811,187.15735,190.46292,187.5851,214.6205,212.61604,205.66772,207.6217,207.10982,207.469,202.65964,202.46104,199.31807,197.9336,204.51656,189.69704
781.5,360.472,421.5976,427.1078,968.12524,399.76358,495.81396,427.1699,352.44327,712.70374,833.54205,854.78955,547.358,400.0277,422.8797,369.501,784.6446,399.96692,837.9918,115.63316,115.87166,112.485435,110.94985,110.26675,110.61038,115.86379,115.369965,110.78817,109.08933,109.42723,112.0353,119.006226,117.94872,115.60535,116.83351,116.58845,117.5856,121.35653,119.06265,112.079384,110.60304,112.48556,111.76531,117.5212,119.31808,120.83166,123.055405,123.73182,120.5298,126.64865,127.593636,123.76335,125.83815,125.99783,126.75429,112.0539,114.36619,109.091354,111.6685,111.74941,114.12537,113.564926,112.87824,106.185715,105.97938,107.81374,111.6664,119.69098,119.741714,115.128914,115.22432,114.36752,117.228516,114.412254,113.41954,112.51239,113.59364,114.0567,115.7661,116.84728,117.96787,114.10805,113.64274,114.03223,118.395744,125.367424,126.28838,126.65974,125.67439,125.34084,121.481476,113.34496,113.11946,111.0623,109.6499,108.28453,113.50921,118.08279,119.81822,114.81129,114.448296,112.986824,120.50804,115.404625,115.93058,115.85897,115.17513,115.87191,115.194595,120.60721,119.65901,114.11032,110.25213,110.12248,112.034996,125.59674,124.877846,121.136154,124.56021,124.174194,123.05156,119.08819,118.77647,118.19854,119.92322,123.39509,114.67565
782.55,3732.0981,3227.0085,3132.9326,10187.987,4269.6,3783.122,3123.8262,3595.3215,7474.2793,8945.792,8954.991,4487.206,4545.0723,3140.1787,3757.5637,8270.604,4252.37,8814.517,346.92438,358.04797,347.6075,341.51352,338.5806,330.76108,371.50684,371.74237,354.72614,354.35986,356.64423,362.66135,390.9833,371.3408,348.57166,348.64984,344.5116,352.97928,357.98715,360.3985,341.7799,319.05615,318.39883,308.2762,340.51007,344.10526,334.52737,346.339,352.53748,335.59464,366.86392,366.37918,363.88306,350.98087,356.14703,348.82098,344.8333,352.36655,334.5677,337.23874,334.70453,337.9655,359.04376,353.68698,333.73505,334.19006,340.66977,350.55057,366.77896,376.43994,361.2394,338.89493,339.43542,355.5861,347.22974,342.84726,331.5703,326.6149,326.92706,338.2886,338.57153,332.15274,327.44952,317.87805,311.91983,312.60846,341.8875,347.43243,365.80106,357.939,357.83908,344.87067,361.87253,363.01953,341.51462,334.64316,331.45712,365.00125,364.06747,365.12357,365.3245,370.09766,366.173,355.46774,350.6859,358.83588,339.70648,335.48135,344.2749,343.66232,352.76917,350.93286,328.98438,316.49945,315.36023,302.7074,352.84354,351.9033,336.18683,348.79102,349.04263,346.95554,354.507,358.34998,360.98782,356.60492,363.3318,327.91028
783.6,1032.8303,957.3722,897.4892,2635.78,1235.2985,1119.5217,910.8857,1008.8649,2048.3208,2429.0276,2391.016,1231.976,1195.7303,936.9285,1091.9016,2220.704,1185.7736,2361.6526,175.7943,175.24922,166.5244,162.37958,162.36862,162.00032,177.68945,177.1326,171.95592,165.90303,167.02367,170.92624,182.62398,178.66043,173.79117,174.30292,173.50508,174.74922,176.5085,175.9595,166.54968,159.44954,160.83504,157.24617,168.31143,170.44131,166.77574,169.2916,170.946,167.0234,178.26672,178.87361,174.86769,172.33177,172.67891,173.7266,169.05688,173.94786,163.03508,165.93158,166.20338,168.84904,177.5454,175.4266,162.887,158.78656,161.24579,168.97078,180.82597,182.44084,173.32288,168.803,168.7204,174.40683,171.13017,169.63907,160.88881,162.07008,163.32678,168.94203,170.13982,170.22597,164.62369,161.35112,160.2646,165.00482,169.89012,171.12515,173.3797,173.41003,172.69807,167.33644,169.76509,169.59839,164.42044,161.43683,159.43419,170.48865,179.88647,180.36067,177.35498,174.61328,172.84926,178.67355,171.24419,173.76343,171.62479,170.14543,172.00232,169.49902,173.9809,173.90216,165.64818,156.8608,159.46594,156.188,177.97655,176.01822,169.80777,172.56497,172.1387,169.6956,176.10321,176.67957,170.50826,168.75806,173.59688,162.34076
784.6,1013.3049,732.9213,676.65265,1908.6672,1084.8986,850.2863,688.3468,987.37775,1558.4161,1823.7628,1765.3253,879.9975,1183.9532,710.6263,1013.3883,1686.3738,1090.6624,1735.6754,177.00755,174.9583,169.72958,165.74287,164.18866,161.17004,174.14478,173.37054,167.46426,164.16194,165.19672,166.36421,186.73138,182.52814,172.16359,168.34662,167.42294,173.58139,175.82976,172.64296,162.85783,153.0571,152.38266,150.11093,160.84738,164.78734,157.43466,158.52373,160.08533,162.79333,167.89822,168.90247,161.0327,164.37593,164.05664,169.0652,175.70662,179.367,168.9919,163.82,162.43825,169.47203,170.2589,168.00375,160.69394,156.38342,159.5218,162.77165,179.02481,180.39932,170.40016,164.73991,163.96251,171.62259,163.00592,162.16003,156.15791,154.25801,154.30806,160.8231,163.49646,167.06456,155.80208,150.86201,150.94135,158.69888,170.01047,170.61499,166.89998,162.28522,161.92535,161.86096,175.87187,177.9332,166.40166,162.97173,161.32553,174.80103,181.30214,179.78215,172.06502,168.92348,168.61108,174.09355,169.81422,172.74094,165.16154,162.79726,165.0269,163.62456,173.40585,174.70851,164.05843,146.28043,148.09267,152.26497,174.22513,172.61867,163.08018,162.04053,161.00061,165.44666,163.88644,163.32796,157.69518,159.98549,165.02844,154.71887
785.6,291.18875,243.24239,238.72282,508.0236,320.18375,273.9107,237.84184,284.72003,434.60538,477.9371,484.94022,279.5358,327.50247,242.37003,304.17426,463.70905,314.05612,469.3328,89.25272,88.556885,84.86871,82.55838,82.34163,83.05844,88.35147,87.98779,85.22097,83.758514,84.12114,85.88127,91.92652,90.85211,86.95864,85.36943,85.142006,88.570045,88.89607,88.4569,84.37426,80.87385,80.849236,81.91259,84.95276,85.94498,81.25469,81.53242,82.27431,84.215164,88.04598,88.274086,84.49766,84.2215,83.72913,87.32608,86.503784,88.58241,83.86871,82.68553,82.570335,85.90827,87.11031,86.47179,82.48027,81.418915,82.04521,85.32009,90.63255,91.09291,86.104095,84.61347,83.7065,88.062004,85.64321,85.28946,81.72802,81.862335,82.11986,85.69008,86.55226,87.146805,81.91535,80.32869,80.09382,84.48021,86.71834,86.65807,84.8978,82.57812,82.646164,82.110344,87.24954,87.592964,83.86302,82.54578,81.98445,87.055885,90.48056,90.407135,87.19689,86.76875,86.11176,89.002014,87.44485,88.43914,86.063126,85.185715,86.15052,85.78409,88.38527,88.78403,84.22735,78.44946,78.84875,81.6976,87.9744,87.07497,82.886,82.69113,82.271675,83.644135,86.265625,86.022934,83.62827,82.71165,84.11913,82.75776
786.6,2485.5784,3028.075,2728.6877,6188.314,2635.8076,3311.0532,2858.4226,2449.0706,5092.5244,5844.421,6045.451,3749.7546,2980.9707,2977.012,2575.0786,5663.6255,2580.7236,5360.431,376.9692,376.8799,376.65616,362.04193,353.7509,337.4723,373.20712,372.33545,343.79083,352.1524,355.9318,355.5215,412.5001,399.59418,365.48486,356.6807,353.20435,369.5734,333.74097,332.60138,325.1713,310.46704,302.153,299.17682,324.20303,335.5855,315.08826,318.49713,323.03906,316.91022,320.89178,319.2523,319.33505,322.87897,327.3476,312.83252,372.01907,379.21722,362.96985,350.42456,342.95425,347.1577,347.07538,343.9962,324.94962,324.3696,336.04755,341.86798,375.1214,384.09418,368.4018,337.12018,341.36298,358.39816,321.4997,318.60565,300.76596,302.7187,307.65012,315.3388,327.08972,332.45108,316.55933,300.12515,295.9671,306.93045,320.11655,321.34454,334.10727,326.97382,324.57855,307.77457,394.9664,400.51685,357.92386,343.77853,338.8305,392.2072,359.26102,345.20413,342.2299,350.14392,352.168,327.47906,369.4306,376.68777,340.15408,336.25125,343.38757,350.5241,327.4676,330.16824,316.88278,292.8276,294.6938,293.50357,336.58777,336.28806,328.40115,327.16568,327.49075,323.2124,319.16705,318.37006,320.61725,328.87155,339.70248,311.93597
787.6,869.53546,1010.98535,910.5987,2077.1184,932.7519,1123.2921,950.49567,870.2993,1693.3193,1966.0621,1993.4321,1239.1428,998.18005,998.91144,912.8187,1872.2178,928.39386,1823.1934,188.69446,187.75249,181.96333,174.4789,172.76271,170.50873,188.04674,187.08655,177.23865,172.49466,173.62796,176.49416,197.4941,194.87677,184.59016,178.45753,177.65749,186.59747,179.66837,179.54306,170.40134,161.629,159.87053,162.18227,168.57631,172.98672,161.63007,162.39178,164.3294,166.03217,173.18874,173.23935,169.07417,167.02246,167.40334,169.22624,186.10408,189.2248,178.9688,173.2267,172.26006,177.37462,182.929,180.80553,169.43814,165.05138,167.46547,175.11511,188.46661,191.16542,181.28125,171.69426,170.47252,182.10388,173.35234,171.60263,160.67874,160.9021,163.41902,171.64015,175.73128,177.54753,165.86777,160.70377,159.5219,168.2822,170.16394,169.75224,168.95923,164.26352,163.93112,161.74855,190.08073,192.15108,175.74129,169.95856,167.98958,188.1322,187.27531,185.04927,180.59508,178.07164,176.76369,179.79472,185.03175,188.02917,178.07964,174.8279,177.7919,178.94994,177.31293,178.31349,169.63896,158.1413,159.73097,162.25256,175.32436,174.0679,166.97635,165.26399,164.78555,166.45451,174.93324,173.96167,169.50018,167.16618,170.05655,164.37645
788.6,1958.0986,982.23517,891.9495,2539.126,2206.242,1104.3704,904.61084,1900.8595,2078.3787,2429.7712,2386.0852,1155.2363,2304.409,939.78925,1997.6398,2289.2917,2117.5686,2325.6797,254.9312,256.18536,253.39171,247.97673,244.97504,238.18495,258.28656,257.03104,248.32118,247.80983,248.91098,248.67735,268.56967,264.30133,250.88898,244.2898,241.65778,250.495,239.24713,241.23067,235.43977,224.09842,221.07678,220.80817,228.24284,232.55545,220.40997,219.95894,219.02321,222.00432,241.54729,242.22447,242.03748,241.25487,238.43832,238.16858,259.6081,261.68448,250.45346,241.72232,237.99188,241.87364,251.52202,249.5198,242.94899,237.8359,240.8487,242.64543,254.18869,259.15283,254.42346,237.26602,237.77855,245.95522,237.18454,236.31879,235.46588,231.98953,229.62123,232.85394,236.23318,236.86446,227.02808,216.85971,215.01805,222.68373,225.2232,225.16785,233.9214,229.42053,228.78116,222.44496,260.59372,263.3972,248.54945,241.31662,239.86685,259.2726,252.28206,246.26653,250.98,248.91347,248.25983,238.39839,250.02948,253.91362,239.66803,235.83896,239.86165,238.67862,241.01767,241.27182,236.05083,214.47577,215.34227,221.48486,236.56747,233.96541,229.74355,226.79689,225.06616,221.35974,240.39551,242.06192,237.96306,237.15536,239.18907,227.32391
789.6,592.18097,318.09158,299.84604,643.20667,629.521,347.50085,299.39996,580.9837,546.9642,609.66797,602.8785,352.46097,670.0531,311.00687,594.3882,576.5895,619.15125,608.2541,117.41481,117.117905,113.493195,110.31458,109.86374,109.24622,116.98831,116.40153,113.09114,110.45603,110.840996,112.226234,121.15215,119.97261,115.737976,113.18378,112.48675,115.93202,113.45613,113.991135,110.08347,105.64587,105.94591,105.909744,108.41636,109.960655,103.98235,103.195244,103.121185,106.07722,112.445076,112.585335,111.07674,110.31721,109.61933,110.012794,116.647224,118.060326,113.3716,110.16925,109.45821,112.18862,115.07924,114.41577,109.92875,108.30286,109.00942,112.38008,117.98626,119.07468,114.44892,110.20522,109.7058,114.57096,112.24479,111.88394,107.56264,107.81318,108.21537,111.05786,111.91652,112.28656,107.37576,104.29832,104.122116,107.8586,108.06362,107.48682,107.28912,106.07984,105.70589,104.59159,115.72216,117.02531,111.02579,108.44329,107.64538,114.77369,116.957985,115.655876,114.547226,113.08835,112.55706,113.43681,114.30082,115.843765,112.14181,111.043976,112.20627,111.71441,114.71573,115.26798,110.45511,102.469315,103.425735,105.569244,111.44026,109.845764,108.01325,106.22115,105.4634,104.86873,113.16889,112.8881,110.23182,108.707184,110.76376,106.270226
